diagnosticRelatedGroup,effectiveDate,weight,geometricMeanLengthOfStay,lowVolumeDrg,arithmeticMeanLengthOfStay,postAcuteCare,specialPaymentPostAcuteCare,description
395,20211001,0.6515,2.2,,2.6,,,OTHER DIGESTIVE SYSTEM DIA
405,20211001,5.7376,9.5,,13.0,Y,,"PANCREAS, LIVER AND SHUNT"
406,20211001,2.8809,5.1,,6.4,Y,,"PANCREAS, LIVER AND SHUNT"
407,20211001,2.1180,3.7,,4.4,Y,,"PANCREAS, LIVER AND SHUNT"
408,20211001,3.7529,8.5,,10.8,,,BILIARY TRACT PROCEDURES E
409,20211001,2.1164,4.8,,5.9,,,BILIARY TRACT PROCEDURES E
410,20211001,1.5683,3.5,,4.1,,,BILIARY TRACT PROCEDURES E
411,20211001,3.7535,7.8,,9.7,,,CHOLECYSTECTOMY WITH C.D.E
412,20211001,2.2775,5.0,,6.2,,,CHOLECYSTECTOMY WITH C.D.E
413,20211001,1.7309,3.6,,4.1,,,CHOLECYSTECTOMY WITH C.D.E
414,20211001,3.6283,8.0,,9.9,Y,,CHOLECYSTECTOMY EXCEPT BY
415,20211001,2.0317,4.9,,5.8,Y,,CHOLECYSTECTOMY EXCEPT BY
416,20211001,1.4223,3.0,,3.6,Y,,CHOLECYSTECTOMY EXCEPT BY
417,20211001,2.4243,5.1,,6.4,,,LAPAROSCOPIC CHOLECYSTECTO
418,20211001,1.6890,3.5,,4.2,,,LAPAROSCOPIC CHOLECYSTECTO
419,20211001,1.3153,2.4,,2.8,,,LAPAROSCOPIC CHOLECYSTECTO
420,20211001,3.5165,7.3,,10.2,,,HEPATOBILIARY DIAGNOSTIC P
421,20211001,1.9075,3.8,,5.2,,,HEPATOBILIARY DIAGNOSTIC P
422,20211001,1.4536,2.7,,3.3,,,HEPATOBILIARY DIAGNOSTIC P
423,20211001,4.1859,8.4,,11.8,,,OTHER HEPATOBILIARY OR PAN
424,20211001,2.2841,4.7,,6.3,,,OTHER HEPATOBILIARY OR PAN
425,20211001,1.5427,2.2,,2.8,,,OTHER HEPATOBILIARY OR PAN
432,20211001,1.8808,4.7,,6.4,,,CIRRHOSIS AND ALCOHOLIC HE
433,20211001,1.0299,3.3,,4.2,,,CIRRHOSIS AND ALCOHOLIC HE
434,20211001,0.6207,2.2,,2.8,,,CIRRHOSIS AND ALCOHOLIC HE
435,20211001,1.7534,4.8,,6.3,,,MALIGNANCY OF HEPATOBILIAR
436,20211001,1.1215,3.4,,4.3,,,MALIGNANCY OF HEPATOBILIAR
437,20211001,0.8959,2.4,,3.0,,,MALIGNANCY OF HEPATOBILIAR
438,20211001,1.5978,4.6,,6.2,,,DISORDERS OF PANCREAS EXCE
439,20211001,0.8452,3.1,,3.8,,,DISORDERS OF PANCREAS EXCE
440,20211001,0.6063,2.4,,2.8,,,DISORDERS OF PANCREAS EXCE
441,20211001,1.8795,4.7,,6.4,Y,,DISORDERS OF LIVER EXCEPT
442,20211001,0.9300,3.2,,4.0,Y,,DISORDERS OF LIVER EXCEPT
443,20211001,0.6632,2.4,,2.9,Y,,DISORDERS OF LIVER EXCEPT
444,20211001,1.6716,4.4,,5.7,,,DISORDERS OF THE BILIARY T
445,20211001,1.0775,3.0,,3.8,,,DISORDERS OF THE BILIARY T
446,20211001,0.8166,2.2,,2.6,,,DISORDERS OF THE BILIARY T
453,20211001,9.1880,7.5,,9.6,,,COMBINED ANTERIOR AND POST
454,20211001,6.0931,3.8,,4.4,,,COMBINED ANTERIOR AND POST
455,20211001,4.7813,2.4,,2.8,,,COMBINED ANTERIOR AND POST
456,20211001,8.6000,9.5,,11.6,,,SPINAL FUSION EXCEPT CERVI
457,20211001,6.4959,5.2,,6.1,,,SPINAL FUSION EXCEPT CERVI
458,20211001,5.0076,3.0,,3.4,,,SPINAL FUSION EXCEPT CERVI
459,20211001,6.7335,6.9,,8.6,Y,,SPINAL FUSION EXCEPT CERVI
460,20211001,3.9307,2.7,,3.3,Y,,SPINAL FUSION EXCEPT CERVI
461,20211001,6.0817,6.7,,9.1,,,BILATERAL OR MULTIPLE MAJO
462,20211001,3.1414,2.6,,2.9,,,BILATERAL OR MULTIPLE MAJO
463,20211001,5.3703,9.9,,13.4,Y,,WOUND DEBRIDEMENT AND SKIN
464,20211001,2.9759,5.5,,7.2,Y,,WOUND DEBRIDEMENT AND SKIN
465,20211001,1.8441,2.6,,3.4,Y,,WOUND DEBRIDEMENT AND SKIN
466,20211001,5.3457,7.0,,8.8,Y,,REVISION OF HIP OR KNEE RE
467,20211001,3.5775,3.3,,4.1,Y,,REVISION OF HIP OR KNEE RE
468,20211001,2.8024,1.9,,2.2,Y,,REVISION OF HIP OR KNEE RE
469,20211001,3.0859,3.1,,4.2,Y,,MAJOR HIP AND KNEE JOINT R
470,20211001,1.9003,1.8,,2.0,Y,,MAJOR HIP AND KNEE JOINT R
471,20211001,5.0197,6.8,,9.0,,,CERVICAL SPINAL FUSION WIT
472,20211001,3.0537,2.5,,3.4,,,CERVICAL SPINAL FUSION WIT
473,20211001,2.5390,1.6,,2.0,,,CERVICAL SPINAL FUSION WIT
474,20211001,4.0761,9.4,,12.0,Y,,AMPUTATION FOR MUSCULOSKEL
475,20211001,2.1963,5.8,,7.2,Y,,AMPUTATION FOR MUSCULOSKEL
476,20211001,1.1603,2.9,,3.5,Y,,AMPUTATION FOR MUSCULOSKEL
477,20211001,3.3589,8.1,,10.1,Y,Y,BIOPSIES OF MUSCULOSKELETA
478,20211001,2.3584,5.2,,6.5,Y,Y,BIOPSIES OF MUSCULOSKELETA
479,20211001,1.8095,3.3,,4.0,Y,Y,BIOPSIES OF MUSCULOSKELETA
480,20211001,3.0258,6.2,,7.3,Y,Y,HIP AND FEMUR PROCEDURES E
481,20211001,2.0961,4.3,,4.7,Y,Y,HIP AND FEMUR PROCEDURES E
482,20211001,1.6458,3.3,,3.6,Y,Y,HIP AND FEMUR PROCEDURES E
483,20211001,2.3857,1.4,,1.7,,,MAJOR JOINT OR LIMB REATTA
485,20211001,3.4096,8.0,,9.6,,,KNEE PROCEDURES WITH PRINC
486,20211001,2.1494,5.2,,6.1,,,KNEE PROCEDURES WITH PRINC
487,20211001,1.6402,3.6,,4.1,,,KNEE PROCEDURES WITH PRINC
488,20211001,1.9757,3.1,,4.2,Y,,KNEE PROCEDURES WITHOUT PR
489,20211001,1.2982,1.7,,2.1,Y,,KNEE PROCEDURES WITHOUT PR
492,20211001,3.4700,6.2,,7.8,Y,Y,LOWER EXTREMITY AND HUMERU
493,20211001,2.3258,4.0,,4.8,Y,Y,LOWER EXTREMITY AND HUMERU
494,20211001,1.8517,2.7,,3.2,Y,Y,LOWER EXTREMITY AND HUMERU
495,20211001,3.6419,7.3,,9.6,Y,Y,LOCAL EXCISION AND REMOVAL
496,20211001,1.9864,3.4,,4.5,Y,Y,LOCAL EXCISION AND REMOVAL
497,20211001,1.4515,1.8,,2.3,Y,Y,LOCAL EXCISION AND REMOVAL
498,20211001,2.5837,5.6,,8.0,,,LOCAL EXCISION AND REMOVAL
499,20211001,1.1990,2.0,,2.5,,,LOCAL EXCISION AND REMOVAL
500,20211001,3.1895,7.4,,9.8,Y,Y,SOFT TISSUE PROCEDURES WIT
501,20211001,1.7541,4.1,,5.2,Y,Y,SOFT TISSUE PROCEDURES WIT
502,20211001,1.3328,2.4,,3.0,Y,Y,SOFT TISSUE PROCEDURES WIT
503,20211001,2.6406,6.8,,8.6,,,FOOT PROCEDURES WITH MCC
504,20211001,1.7750,4.0,,4.9,,,FOOT PROCEDURES WITH CC
505,20211001,1.7750,4.0,,4.9,,,FOOT PROCEDURES WITHOUT CC
506,20211001,1.4836,3.9,,4.9,,,MAJOR THUMB OR JOINT PROCE
507,20211001,2.0609,4.7,,5.9,,,MAJOR SHOULDER OR ELBOW JO
508,20211001,1.4097,2.3,,2.8,,,MAJOR SHOULDER OR ELBOW JO
509,20211001,1.6865,4.1,,5.2,,,ARTHROSCOPY
510,20211001,2.7437,4.9,,6.1,Y,,"SHOULDER, ELBOW OR FOREARM"
511,20211001,1.9674,3.4,,4.0,Y,,"SHOULDER, ELBOW OR FOREARM"
512,20211001,1.5545,2.1,,2.5,Y,,"SHOULDER, ELBOW OR FOREARM"
513,20211001,1.5720,4.0,,5.1,,,"HAND OR WRIST PROCEDURES,"
514,20211001,0.9991,2.4,,2.8,,,"HAND OR WRIST PROCEDURES,"
515,20211001,3.1406,6.4,,8.2,Y,Y,OTHER MUSCULOSKELETAL SYST
516,20211001,1.9628,3.7,,4.6,Y,Y,OTHER MUSCULOSKELETAL SYST
517,20211001,1.3982,2.1,,2.6,Y,Y,OTHER MUSCULOSKELETAL SYST
518,20211001,3.5869,4.2,,6.4,Y,Y,BACK AND NECK PROCEDURES E
519,20211001,1.9600,3.2,,4.1,Y,Y,BACK AND NECK PROCEDURES E
520,20211001,1.4183,2.0,,2.4,Y,Y,BACK AND NECK PROCEDURES E
521,20211001,3.0662,6.2,,7.2,Y,Y,HIP REPLACEMENT WITH PRINC
522,20211001,2.1894,4.1,,4.5,Y,Y,HIP REPLACEMENT WITH PRINC
533,20211001,1.4162,4.0,,5.2,Y,,FRACTURES OF FEMUR WITH MC
534,20211001,0.7902,2.8,,3.4,Y,,FRACTURES OF FEMUR WITHOUT
535,20211001,1.2328,3.8,,4.7,Y,,FRACTURES OF HIP AND PELVI
536,20211001,0.7717,2.9,,3.3,Y,,FRACTURES OF HIP AND PELVI
537,20211001,0.9354,3.1,,3.7,,,"SPRAINS, STRAINS, AND DISL"
538,20211001,0.7232,2.6,,3.1,,,"SPRAINS, STRAINS, AND DISL"
539,20211001,1.9477,5.9,,7.9,Y,,OSTEOMYELITIS WITH MCC
540,20211001,1.3016,4.3,,5.7,Y,,OSTEOMYELITIS WITH CC
541,20211001,0.8432,3.1,,3.9,Y,,OSTEOMYELITIS WITHOUT CC/M
542,20211001,1.8092,5.0,,6.7,Y,,PATHOLOGICAL FRACTURES AND
543,20211001,1.0452,3.5,,4.3,Y,,PATHOLOGICAL FRACTURES AND
544,20211001,0.7777,2.8,,3.2,Y,,PATHOLOGICAL FRACTURES AND
545,20211001,2.5031,5.5,,7.9,Y,,CONNECTIVE TISSUE DISORDER
546,20211001,1.2080,3.5,,4.5,Y,,CONNECTIVE TISSUE DISORDER
547,20211001,0.8336,2.5,,3.1,Y,,CONNECTIVE TISSUE DISORDER
548,20211001,2.0508,5.7,,7.8,,,SEPTIC ARTHRITIS WITH MCC
549,20211001,1.2499,4.0,,5.2,,,SEPTIC ARTHRITIS WITH CC
550,20211001,0.8789,3.0,,3.5,,,SEPTIC ARTHRITIS WITHOUT C
551,20211001,1.6274,4.3,,5.7,Y,,MEDICAL BACK PROBLEMS WITH
552,20211001,0.9434,2.9,,3.6,Y,,MEDICAL BACK PROBLEMS WITH
553,20211001,1.2715,3.9,,5.0,,,BONE DISEASES AND ARTHROPA
554,20211001,0.7925,2.8,,3.3,,,BONE DISEASES AND ARTHROPA
555,20211001,1.3685,3.8,,5.1,,,SIGNS AND SYMPTOMS OF MUSC
556,20211001,0.8087,2.6,,3.2,,,SIGNS AND SYMPTOMS OF MUSC
557,20211001,1.3991,4.6,,5.8,Y,,"TENDONITIS, MYOSITIS AND B"
558,20211001,0.8614,3.1,,3.8,Y,,"TENDONITIS, MYOSITIS AND B"
559,20211001,1.8653,4.9,,6.8,Y,,"AFTERCARE, MUSCULOSKELETAL"
560,20211001,1.0760,3.7,,5.0,Y,,"AFTERCARE, MUSCULOSKELETAL"
561,20211001,0.7924,2.7,,3.7,Y,,"AFTERCARE, MUSCULOSKELETAL"
562,20211001,1.4118,4.0,,5.1,Y,,"FRACTURE, SPRAIN, STRAIN A"
563,20211001,0.8722,3.0,,3.5,Y,,"FRACTURE, SPRAIN, STRAIN A"
564,20211001,1.5236,4.6,,5.8,,,OTHER MUSCULOSKELETAL SYST
565,20211001,1.0093,3.4,,4.1,,,OTHER MUSCULOSKELETAL SYST
566,20211001,0.7519,2.5,,3.0,,,OTHER MUSCULOSKELETAL SYST
570,20211001,2.8417,7.3,,9.5,Y,,SKIN DEBRIDEMENT WITH MCC
571,20211001,1.6354,4.8,,6.0,Y,,SKIN DEBRIDEMENT WITH CC
572,20211001,1.1044,3.0,,3.7,Y,,SKIN DEBRIDEMENT WITHOUT C
573,20211001,5.5391,10.8,,15.9,Y,,SKIN GRAFT FOR SKIN ULCER
574,20211001,3.2465,7.6,,11.0,Y,,SKIN GRAFT FOR SKIN ULCER
575,20211001,1.7632,4.5,,5.7,Y,,SKIN GRAFT FOR SKIN ULCER
576,20211001,5.0637,9.3,,13.4,,,SKIN GRAFT EXCEPT FOR SKIN
577,20211001,2.5496,4.6,,6.6,,,SKIN GRAFT EXCEPT FOR SKIN
578,20211001,1.5952,2.8,,3.7,,,SKIN GRAFT EXCEPT FOR SKIN
579,20211001,3.1449,7.3,,9.9,Y,,"OTHER SKIN, SUBCUTANEOUS T"
580,20211001,1.7288,4.1,,5.5,Y,,"OTHER SKIN, SUBCUTANEOUS T"
581,20211001,1.3768,2.2,,2.8,Y,,"OTHER SKIN, SUBCUTANEOUS T"
582,20211001,1.6431,2.3,,3.1,,,MASTECTOMY FOR MALIGNANCY
583,20211001,1.5415,1.7,,2.0,,,MASTECTOMY FOR MALIGNANCY
584,20211001,1.8367,3.5,,4.4,,,"BREAST BIOPSY, LOCAL EXCIS"
585,20211001,1.7396,2.2,,2.7,,,"BREAST BIOPSY, LOCAL EXCIS"
592,20211001,1.6943,5.4,,7.2,Y,,SKIN ULCERS WITH MCC
593,20211001,1.1406,4.1,,5.3,Y,,SKIN ULCERS WITH CC
594,20211001,0.8160,3.2,,4.0,Y,,SKIN ULCERS WITHOUT CC/MCC
595,20211001,2.0165,5.5,,7.5,,,MAJOR SKIN DISORDERS WITH
596,20211001,0.9947,3.3,,4.3,,,MAJOR SKIN DISORDERS WITHO
597,20211001,1.6440,4.6,,6.3,,,MALIGNANT BREAST DISORDERS
598,20211001,1.1129,3.3,,4.5,,,MALIGNANT BREAST DISORDERS
599,20211001,0.6714,2.5,,3.2,,,MALIGNANT BREAST DISORDERS
600,20211001,0.9969,3.5,,4.3,,,NON-MALIGNANT BREAST DISOR
601,20211001,0.6868,2.8,,3.3,,,NON-MALIGNANT BREAST DISOR
602,20211001,1.4500,4.6,,5.8,Y,,CELLULITIS WITH MCC
603,20211001,0.8536,3.2,,3.8,Y,,CELLULITIS WITHOUT MCC
604,20211001,1.4779,3.8,,5.1,,,"TRAUMA TO THE SKIN, SUBCUT"
605,20211001,0.9039,2.7,,3.3,,,"TRAUMA TO THE SKIN, SUBCUT"
606,20211001,1.5121,4.3,,6.0,,,MINOR SKIN DISORDERS WITH
607,20211001,0.8282,2.9,,3.6,,,MINOR SKIN DISORDERS WITHO
614,20211001,2.3897,3.2,,4.6,,,ADRENAL AND PITUITARY PROC
615,20211001,1.5750,1.8,,2.2,,,ADRENAL AND PITUITARY PROC
616,20211001,3.9662,10.0,,12.3,Y,,AMPUTATION OF LOWER LIMB F
617,20211001,2.0298,5.8,,7.0,Y,,AMPUTATION OF LOWER LIMB F
618,20211001,1.3032,4.2,,4.8,Y,,AMPUTATION OF LOWER LIMB F
619,20211001,3.0617,2.8,,4.7,,,O.R. PROCEDURES FOR OBESIT
620,20211001,1.7627,1.8,,2.2,,,O.R. PROCEDURES FOR OBESIT
621,20211001,1.5971,1.4,,1.6,,,O.R. PROCEDURES FOR OBESIT
622,20211001,3.6149,8.3,,11.1,Y,,SKIN GRAFTS AND WOUND DEBR
623,20211001,1.8715,5.3,,6.5,Y,,SKIN GRAFTS AND WOUND DEBR
624,20211001,1.0989,3.2,,3.9,Y,,SKIN GRAFTS AND WOUND DEBR
625,20211001,2.8402,4.8,,7.0,,,"THYROID, PARATHYROID AND T"
626,20211001,1.6529,2.3,,3.3,,,"THYROID, PARATHYROID AND T"
627,20211001,1.1828,1.4,,1.7,,,"THYROID, PARATHYROID AND T"
628,20211001,3.6794,7.4,,10.4,Y,,"OTHER ENDOCRINE, NUTRITION"
629,20211001,2.3453,6.1,,7.3,Y,,"OTHER ENDOCRINE, NUTRITION"
630,20211001,1.4093,2.3,,3.0,Y,,"OTHER ENDOCRINE, NUTRITION"
637,20211001,1.3766,3.8,,5.0,Y,,DIABETES WITH MCC
638,20211001,0.8794,2.9,,3.6,Y,,DIABETES WITH CC
639,20211001,0.6096,2.1,,2.5,Y,,DIABETES WITHOUT CC/MCC
640,20211001,1.2308,3.3,,4.5,Y,,MISCELLANEOUS DISORDERS OF
641,20211001,0.7542,2.6,,3.2,Y,,MISCELLANEOUS DISORDERS OF
642,20211001,1.2898,3.3,,4.4,,,INBORN AND OTHER DISORDERS
643,20211001,1.6677,5.0,,6.3,Y,,ENDOCRINE DISORDERS WITH M
644,20211001,1.0198,3.5,,4.2,Y,,ENDOCRINE DISORDERS WITH C
645,20211001,0.7686,2.7,,3.2,Y,,ENDOCRINE DISORDERS WITHOU
650,20211001,4.5207,6.8,,8.3,,,KIDNEY TRANSPLANT WITH HEM
651,20211001,3.6984,6.0,,6.8,,,KIDNEY TRANSPLANT WITH HEM
652,20211001,3.1851,4.7,,5.3,,,KIDNEY TRANSPLANT
653,20211001,5.4592,10.2,,13.0,Y,,MAJOR BLADDER PROCEDURES W
654,20211001,2.9028,5.6,,6.7,Y,,MAJOR BLADDER PROCEDURES W
655,20211001,2.0803,3.6,,4.2,Y,,MAJOR BLADDER PROCEDURES W
656,20211001,3.2850,5.6,,7.6,,,KIDNEY AND URETER PROCEDUR
657,20211001,1.9347,3.2,,4.0,,,KIDNEY AND URETER PROCEDUR
658,20211001,1.5779,2.1,,2.3,,,KIDNEY AND URETER PROCEDUR
659,20211001,2.6664,5.9,,7.9,Y,,KIDNEY AND URETER PROCEDUR
660,20211001,1.4431,3.1,,4.0,Y,,KIDNEY AND URETER PROCEDUR
661,20211001,1.0637,1.9,,2.2,Y,,KIDNEY AND URETER PROCEDUR
662,20211001,2.9373,6.9,,9.6,,,MINOR BLADDER PROCEDURES W
663,20211001,1.5995,3.7,,5.0,,,MINOR BLADDER PROCEDURES W
664,20211001,1.1838,1.9,,2.4,,,MINOR BLADDER PROCEDURES W
665,20211001,3.0417,7.6,,9.7,,,PROSTATECTOMY WITH MCC
666,20211001,1.7397,4.0,,5.3,,,PROSTATECTOMY WITH CC
667,20211001,0.9975,2.0,,2.5,,,PROSTATECTOMY WITHOUT CC/M
668,20211001,2.8063,7.1,,9.3,,,TRANSURETHRAL PROCEDURES W
669,20211001,1.5635,3.8,,4.9,,,TRANSURETHRAL PROCEDURES W
670,20211001,0.9785,2.1,,2.6,,,TRANSURETHRAL PROCEDURES W
671,20211001,1.7813,3.9,,5.8,,,URETHRAL PROCEDURES WITH C
672,20211001,1.1504,1.6,,2.0,,,URETHRAL PROCEDURES WITHOU
673,20211001,3.4683,7.7,,10.5,,,OTHER KIDNEY AND URINARY T
674,20211001,2.3832,5.9,,7.6,,,OTHER KIDNEY AND URINARY T
675,20211001,1.7547,2.7,,3.7,,,OTHER KIDNEY AND URINARY T
682,20211001,1.4727,4.3,,5.7,Y,,RENAL FAILURE WITH MCC
683,20211001,0.8793,3.1,,3.8,Y,,RENAL FAILURE WITH CC
684,20211001,0.6079,2.2,,2.6,Y,,RENAL FAILURE WITHOUT CC/M
686,20211001,1.8753,5.0,,7.0,,,KIDNEY AND URINARY TRACT N
687,20211001,1.0501,3.3,,4.3,,,KIDNEY AND URINARY TRACT N
688,20211001,0.6858,1.9,,2.2,,,KIDNEY AND URINARY TRACT N
689,20211001,1.1142,3.8,,4.7,Y,,KIDNEY AND URINARY TRACT I
690,20211001,0.7940,2.9,,3.5,Y,,KIDNEY AND URINARY TRACT I
693,20211001,1.3355,3.7,,5.0,,,URINARY STONES WITH MCC
694,20211001,0.7712,2.1,,2.6,,,URINARY STONES WITHOUT MCC
695,20211001,1.1377,3.6,,4.7,,,KIDNEY AND URINARY TRACT S
696,20211001,0.6919,2.3,,2.9,,,KIDNEY AND URINARY TRACT S
697,20211001,0.9993,2.8,,3.6,,,URETHRAL STRICTURE
698,20211001,1.6106,4.7,,6.0,Y,,OTHER KIDNEY AND URINARY T
699,20211001,1.0270,3.3,,4.1,Y,,OTHER KIDNEY AND URINARY T
700,20211001,0.7465,2.4,,2.9,Y,,OTHER KIDNEY AND URINARY T
707,20211001,1.9222,2.5,,3.4,,,MAJOR MALE PELVIC PROCEDUR
708,20211001,1.4912,1.4,,1.6,,,MAJOR MALE PELVIC PROCEDUR
709,20211001,2.3159,4.0,,6.5,,,PENIS PROCEDURES WITH CC/M
710,20211001,1.6016,1.7,,2.1,,,PENIS PROCEDURES WITHOUT C
711,20211001,2.1316,5.3,,7.4,,,TESTES PROCEDURES WITH CC/
712,20211001,1.0600,2.5,,3.1,,,TESTES PROCEDURES WITHOUT
713,20211001,1.4934,2.8,,4.0,,,TRANSURETHRAL PROSTATECTOM
714,20211001,0.9288,1.6,,1.9,,,TRANSURETHRAL PROSTATECTOM
715,20211001,2.0216,5.0,,6.8,,,OTHER MALE REPRODUCTIVE SY
716,20211001,1.2758,1.4,,1.6,,,OTHER MALE REPRODUCTIVE SY
717,20211001,1.8006,3.7,,5.2,,,OTHER MALE REPRODUCTIVE SY
718,20211001,1.2346,2.2,,2.7,,,OTHER MALE REPRODUCTIVE SY
722,20211001,1.7126,5.1,,7.1,,,"MALIGNANCY, MALE REPRODUCT"
723,20211001,1.0919,3.5,,4.5,,,"MALIGNANCY, MALE REPRODUCT"
724,20211001,0.6481,1.8,,2.3,,,"MALIGNANCY, MALE REPRODUCT"
725,20211001,1.2855,4.0,,5.4,,,BENIGN PROSTATIC HYPERTROP
726,20211001,0.7447,2.5,,3.1,,,BENIGN PROSTATIC HYPERTROP
727,20211001,1.4210,4.4,,5.6,,,INFLAMMATION OF THE MALE R
728,20211001,0.8057,3.0,,3.6,,,INFLAMMATION OF THE MALE R
729,20211001,1.0075,3.1,,4.1,,,OTHER MALE REPRODUCTIVE SY
730,20211001,0.5689,1.8,,2.2,,,OTHER MALE REPRODUCTIVE SY
734,20211001,2.2243,3.5,,5.0,,,"PELVIC EVISCERATION, RADIC"
735,20211001,1.4136,1.7,,2.0,,,"PELVIC EVISCERATION, RADIC"
736,20211001,4.2607,8.4,,10.5,,,UTERINE AND ADNEXA PROCEDU
737,20211001,2.0581,4.2,,4.9,,,UTERINE AND ADNEXA PROCEDU
738,20211001,1.4759,2.6,,2.9,,,UTERINE AND ADNEXA PROCEDU
739,20211001,3.8240,6.6,,9.5,,,UTERINE AND ADNEXA PROCEDU
740,20211001,1.8016,2.8,,3.7,,,UTERINE AND ADNEXA PROCEDU
741,20211001,1.2799,1.6,,1.9,,,UTERINE AND ADNEXA PROCEDU
742,20211001,1.7181,2.8,,3.8,,,UTERINE AND ADNEXA PROCEDU
743,20211001,1.1328,1.7,,1.9,,,UTERINE AND ADNEXA PROCEDU
744,20211001,1.7954,4.4,,5.9,,,"D&C, CONIZATION, LAPAROSCO"
745,20211001,1.1700,2.2,,2.6,,,"D&C, CONIZATION, LAPAROSCO"
746,20211001,1.6115,3.2,,4.9,,,"VAGINA, CERVIX AND VULVA P"
747,20211001,0.9391,1.5,,1.8,,,"VAGINA, CERVIX AND VULVA P"
748,20211001,1.3476,1.6,,2.0,,,FEMALE REPRODUCTIVE SYSTEM
749,20211001,2.7138,5.6,,7.7,,,OTHER FEMALE REPRODUCTIVE
750,20211001,1.4638,2.3,,2.8,,,OTHER FEMALE REPRODUCTIVE
754,20211001,1.8262,5.0,,7.0,,,"MALIGNANCY, FEMALE REPRODU"
755,20211001,1.1293,3.3,,4.3,,,"MALIGNANCY, FEMALE REPRODU"
756,20211001,0.9184,2.1,,2.5,,,"MALIGNANCY, FEMALE REPRODU"
757,20211001,1.5247,4.7,,6.3,,,"INFECTIONS, FEMALE REPRODU"
758,20211001,0.9697,3.6,,4.4,,,"INFECTIONS, FEMALE REPRODU"
759,20211001,0.6834,2.7,,3.2,,,"INFECTIONS, FEMALE REPRODU"
760,20211001,0.9201,2.6,,3.4,,,MENSTRUAL AND OTHER FEMALE
761,20211001,0.5908,1.8,,2.3,,,MENSTRUAL AND OTHER FEMALE
768,20211001,1.1696,3.1,,4.5,,,VAGINAL DELIVERY WITH O.R.
769,20211001,1.6176,2.9,,4.3,,,POSTPARTUM AND POST ABORTI
770,20211001,0.8898,1.8,,2.3,,,"ABORTION WITH D&C, ASPIRAT"
776,20211001,0.7745,2.5,,3.4,,,POSTPARTUM AND POST ABORTI
779,20211001,1.0590,2.0,,2.9,,,ABORTION WITHOUT D&C
783,20211001,1.8749,4.8,,7.2,,,CESAREAN SECTION WITH STER
784,20211001,1.0959,3.3,,4.4,,,CESAREAN SECTION WITH STER
785,20211001,0.9168,2.7,,3.3,,,CESAREAN SECTION WITH STER
786,20211001,1.5944,4.3,,5.7,,,CESAREAN SECTION WITHOUT S
787,20211001,1.0644,3.5,,4.1,,,CESAREAN SECTION WITHOUT S
788,20211001,0.8874,3.0,,3.2,,,CESAREAN SECTION WITHOUT S
789,20211001,1.7200,1.8,,1.8,,,"NEONATES, DIED OR TRANSFER"
790,20211001,5.6721,17.9,,17.9,,,EXTREME IMMATURITY OR RESP
791,20211001,3.8738,13.3,,13.3,,,PREMATURITY WITH MAJOR PRO
792,20211001,2.3374,8.6,,8.6,,,PREMATURITY WITHOUT MAJOR
793,20211001,3.9792,4.7,,4.7,,,FULL TERM NEONATE WITH MAJ
794,20211001,1.4084,3.4,,3.4,,,NEONATE WITH OTHER SIGNIFI
795,20211001,0.1907,3.1,,3.1,,,NORMAL NEWBORN
796,20211001,1.0708,3.6,,5.7,,,VAGINAL DELIVERY WITH STER
797,20211001,0.9194,2.4,,2.6,,,VAGINAL DELIVERY WITH STER
798,20211001,0.8275,2.1,,2.3,,,VAGINAL DELIVERY WITH STER
799,20211001,5.1474,7.8,,10.7,,,SPLENECTOMY WITH MCC
800,20211001,2.9539,5.0,,6.4,,,SPLENECTOMY WITH CC
801,20211001,1.6840,2.6,,3.1,,,SPLENECTOMY WITHOUT CC/MCC
802,20211001,3.7117,7.5,,11.0,,,OTHER O.R. PROCEDURES OF T
803,20211001,1.8865,3.9,,5.2,,,OTHER O.R. PROCEDURES OF T
804,20211001,1.3659,2.0,,2.5,,,OTHER O.R. PROCEDURES OF T
805,20211001,1.0299,2.9,,4.0,,,VAGINAL DELIVERY WITHOUT S
806,20211001,0.7346,2.3,,2.7,,,VAGINAL DELIVERY WITHOUT S
807,20211001,0.6423,2.1,,2.3,,,VAGINAL DELIVERY WITHOUT S
808,20211001,2.1858,5.4,,7.3,,,MAJOR HEMATOLOGICAL AND IM
809,20211001,1.2234,3.5,,4.4,,,MAJOR HEMATOLOGICAL AND IM
810,20211001,0.9617,2.5,,3.2,,,MAJOR HEMATOLOGICAL AND IM
811,20211001,1.3793,3.6,,4.8,,,RED BLOOD CELL DISORDERS W
812,20211001,0.8803,2.7,,3.4,,,RED BLOOD CELL DISORDERS W
813,20211001,1.5451,3.6,,4.7,,,COAGULATION DISORDERS
814,20211001,1.8917,4.5,,6.5,,,RETICULOENDOTHELIAL AND IM
815,20211001,0.9934,2.9,,3.8,,,RETICULOENDOTHELIAL AND IM
816,20211001,0.6611,2.2,,2.6,,,RETICULOENDOTHELIAL AND IM
817,20211001,2.3068,4.1,,6.6,,,OTHER ANTEPARTUM DIAGNOSES
818,20211001,1.3598,3.0,,4.2,,,OTHER ANTEPARTUM DIAGNOSES
819,20211001,0.9872,1.7,,2.1,,,OTHER ANTEPARTUM DIAGNOSES
820,20211001,5.6917,10.6,,14.7,,,LYMPHOMA AND LEUKEMIA WITH
821,20211001,2.1552,3.7,,5.4,,,LYMPHOMA AND LEUKEMIA WITH
