diagnosticRelatedGroup,effectiveDate,weight,geometricMeanLengthOfStay,lowVolumeDrg,arithmeticMeanLengthOfStay,postAcuteCare,specialPaymentPostAcuteCare,description
395,20181001,0.6765,2.3,,2.8,,,OTHER DIGESTIVE SYSTEM DIA
405,20181001,5.3791,9.6,,12.8,Y,,"PANCREAS, LIVER & SHUNT PR"
406,20181001,2.8326,5.6,,7.0,Y,,"PANCREAS, LIVER & SHUNT PR"
407,20181001,2.0068,3.8,,4.5,Y,,"PANCREAS, LIVER & SHUNT PR"
408,20181001,4.0465,9.2,,11.9,,,"BILIARY TRACT PROC EXCEPT "
409,20181001,2.3227,5.6,,6.9,,,"BILIARY TRACT PROC EXCEPT "
410,20181001,1.6526,3.7,,4.5,,,"BILIARY TRACT PROC EXCEPT "
411,20181001,3.9981,8.3,,11.1,,,CHOLECYSTECTOMY W C.D.E. W
412,20181001,2.3819,5.5,,6.5,,,CHOLECYSTECTOMY W C.D.E. W
413,20181001,1.6862,3.5,,4.3,,,CHOLECYSTECTOMY W C.D.E. W
414,20181001,3.5772,8.0,,9.8,Y,,"CHOLECYSTECTOMY EXCEPT BY "
415,20181001,2.0188,5.2,,6.1,Y,,"CHOLECYSTECTOMY EXCEPT BY "
416,20181001,1.3931,3.2,,3.8,Y,,"CHOLECYSTECTOMY EXCEPT BY "
417,20181001,2.4234,5.4,,6.7,,,LAPAROSCOPIC CHOLECYSTECTO
418,20181001,1.6642,3.7,,4.4,,,LAPAROSCOPIC CHOLECYSTECTO
419,20181001,1.3042,2.5,,2.9,,,LAPAROSCOPIC CHOLECYSTECTO
420,20181001,3.5176,7.7,,10.5,,,HEPATOBILIARY DIAGNOSTIC P
421,20181001,1.7791,4.1,,5.4,,,HEPATOBILIARY DIAGNOSTIC P
422,20181001,1.5076,2.8,,3.4,,,HEPATOBILIARY DIAGNOSTIC P
423,20181001,3.9460,8.6,,12.3,,,OTHER HEPATOBILIARY OR PAN
424,20181001,2.1911,5.6,,7.4,,,OTHER HEPATOBILIARY OR PAN
425,20181001,1.4929,3.4,,4.1,,,OTHER HEPATOBILIARY OR PAN
432,20181001,1.8260,4.7,,6.4,,,CIRRHOSIS & ALCOHOLIC HEPA
433,20181001,1.0279,3.3,,4.2,,,CIRRHOSIS & ALCOHOLIC HEPA
434,20181001,0.6511,2.3,,2.8,,,CIRRHOSIS & ALCOHOLIC HEPA
435,20181001,1.6977,4.8,,6.3,,,MALIGNANCY OF HEPATOBILIAR
436,20181001,1.1359,3.5,,4.5,,,MALIGNANCY OF HEPATOBILIAR
437,20181001,0.8658,2.4,,3.1,,,MALIGNANCY OF HEPATOBILIAR
438,20181001,1.6382,4.6,,6.3,,,DISORDERS OF PANCREAS EXCE
439,20181001,0.8623,3.2,,4.0,,,DISORDERS OF PANCREAS EXCE
440,20181001,0.6213,2.5,,2.9,,,DISORDERS OF PANCREAS EXCE
441,20181001,1.8572,4.7,,6.5,Y,,"DISORDERS OF LIVER EXCEPT "
442,20181001,0.9389,3.2,,4.1,Y,,"DISORDERS OF LIVER EXCEPT "
443,20181001,0.6958,2.5,,3.0,Y,,"DISORDERS OF LIVER EXCEPT "
444,20181001,1.6109,4.4,,5.7,,,DISORDERS OF THE BILIARY T
445,20181001,1.0676,3.2,,3.9,,,DISORDERS OF THE BILIARY T
446,20181001,0.7950,2.3,,2.7,,,DISORDERS OF THE BILIARY T
453,20181001,9.4969,7.6,,9.7,,,COMBINED ANTERIOR/POSTERIO
454,20181001,6.3368,4.0,,4.7,,,COMBINED ANTERIOR/POSTERIO
455,20181001,5.0000,2.6,,3.0,,,COMBINED ANTERIOR/POSTERIO
456,20181001,9.1252,9.5,,11.6,,,SPINAL FUS EXC CERV W SPIN
457,20181001,6.5446,5.3,,6.1,,,SPINAL FUS EXC CERV W SPIN
458,20181001,5.1212,3.2,,3.6,,,SPINAL FUS EXC CERV W SPIN
459,20181001,6.3848,6.3,,7.9,Y,,SPINAL FUSION EXCEPT CERVI
460,20181001,4.0375,2.9,,3.4,Y,,SPINAL FUSION EXCEPT CERVI
461,20181001,4.4825,5.6,,6.7,,,BILATERAL OR MULTIPLE MAJO
462,20181001,3.1941,2.9,,3.2,,,BILATERAL OR MULTIPLE MAJO
463,20181001,5.1319,9.8,,13.0,Y,,"WND DEBRID & SKN GRFT EXC "
464,20181001,2.9440,5.5,,7.0,Y,,"WND DEBRID & SKN GRFT EXC "
465,20181001,1.8374,2.7,,3.5,Y,,"WND DEBRID & SKN GRFT EXC "
466,20181001,5.1132,6.6,,8.3,Y,,REVISION OF HIP OR KNEE RE
467,20181001,3.4704,3.4,,4.1,Y,,REVISION OF HIP OR KNEE RE
468,20181001,2.7914,2.2,,2.5,Y,,REVISION OF HIP OR KNEE RE
469,20181001,3.1742,4.9,,6.2,Y,,MAJOR HIP AND KNEE JOINT R
470,20181001,1.9898,2.2,,2.5,Y,,MAJOR HIP AND KNEE JOINT R
471,20181001,5.0107,6.3,,8.6,,,CERVICAL SPINAL FUSION W M
472,20181001,2.9468,2.4,,3.2,,,CERVICAL SPINAL FUSION W C
473,20181001,2.3729,1.5,,1.8,,,CERVICAL SPINAL FUSION W/O
474,20181001,3.7951,8.9,,11.1,Y,,AMPUTATION FOR MUSCULOSKEL
475,20181001,2.1488,5.8,,7.1,Y,,AMPUTATION FOR MUSCULOSKEL
476,20181001,1.1507,3.1,,4.0,Y,,AMPUTATION FOR MUSCULOSKEL
477,20181001,3.1384,8.2,,10.2,Y,Y,BIOPSIES OF MUSCULOSKELETA
478,20181001,2.2792,5.3,,6.6,Y,Y,BIOPSIES OF MUSCULOSKELETA
479,20181001,1.7980,3.4,,4.2,Y,Y,BIOPSIES OF MUSCULOSKELETA
480,20181001,3.0304,6.4,,7.5,Y,Y,HIP & FEMUR PROCEDURES EXC
481,20181001,2.0623,4.4,,4.8,Y,Y,HIP & FEMUR PROCEDURES EXC
482,20181001,1.6645,3.5,,3.7,Y,Y,HIP & FEMUR PROCEDURES EXC
483,20181001,2.3835,1.6,,1.9,,,MAJOR JOINT/LIMB REATTACHM
485,20181001,3.3041,8.0,,9.6,,,KNEE PROCEDURES W PDX OF I
486,20181001,2.2184,5.3,,6.3,,,KNEE PROCEDURES W PDX OF I
487,20181001,1.6502,3.7,,4.2,,,KNEE PROCEDURES W PDX OF I
488,20181001,2.1125,3.8,,5.0,Y,,KNEE PROCEDURES W/O PDX OF
489,20181001,1.2974,2.1,,2.5,Y,,KNEE PROCEDURES W/O PDX OF
492,20181001,3.3905,6.1,,7.7,Y,Y,"LOWER EXTREM & HUMER PROC "
493,20181001,2.2461,4.0,,4.8,Y,Y,"LOWER EXTREM & HUMER PROC "
494,20181001,1.7539,2.7,,3.2,Y,Y,"LOWER EXTREM & HUMER PROC "
495,20181001,3.4623,7.3,,9.8,Y,Y,LOCAL EXCISION & REMOVAL I
496,20181001,1.9609,3.5,,4.5,Y,Y,LOCAL EXCISION & REMOVAL I
497,20181001,1.4350,1.9,,2.4,Y,Y,LOCAL EXCISION & REMOVAL I
498,20181001,2.2780,5.1,,6.8,,,LOCAL EXCISION & REMOVAL I
499,20181001,1.1192,2.1,,2.6,,,LOCAL EXCISION & REMOVAL I
500,20181001,3.0680,7.3,,9.7,Y,Y,SOFT TISSUE PROCEDURES W M
501,20181001,1.6874,4.2,,5.2,Y,Y,SOFT TISSUE PROCEDURES W C
502,20181001,1.2911,2.5,,3.0,Y,Y,SOFT TISSUE PROCEDURES W/O
503,20181001,2.5622,6.8,,8.5,,,"FOOT PROCEDURES W MCC     "
504,20181001,1.7295,4.8,,5.8,,,"FOOT PROCEDURES W CC      "
505,20181001,1.5798,2.8,,3.4,,,FOOT PROCEDURES W/O CC/MCC
506,20181001,1.4103,3.8,,4.8,,,MAJOR THUMB OR JOINT PROCE
507,20181001,1.9425,4.5,,5.9,,,MAJOR SHOULDER OR ELBOW JO
508,20181001,1.4474,2.1,,2.6,,,MAJOR SHOULDER OR ELBOW JO
509,20181001,1.6703,4.4,,5.6,,,"ARTHROSCOPY               "
510,20181001,2.7324,5.0,,6.3,Y,,"SHOULDER,ELBOW OR FOREARM "
511,20181001,1.8473,3.4,,4.0,Y,,"SHOULDER,ELBOW OR FOREARM "
512,20181001,1.5221,2.2,,2.5,Y,,"SHOULDER,ELBOW OR FOREARM "
513,20181001,1.6396,4.1,,5.3,,,"HAND OR WRIST PROC, EXCEPT"
514,20181001,0.9998,2.3,,2.9,,,"HAND OR WRIST PROC, EXCEPT"
515,20181001,3.0820,6.4,,8.3,Y,Y,"OTHER MUSCULOSKELET SYS & "
516,20181001,1.8854,3.8,,4.7,Y,Y,"OTHER MUSCULOSKELET SYS & "
517,20181001,1.3809,2.2,,2.7,Y,Y,"OTHER MUSCULOSKELET SYS & "
518,20181001,3.1002,3.4,,5.4,Y,Y,BACK & NECK PROC EXC SPINA
519,20181001,1.8620,3.1,,4.0,Y,Y,BACK & NECK PROC EXC SPINA
520,20181001,1.3141,1.9,,2.3,Y,Y,BACK & NECK PROC EXC SPINA
533,20181001,1.5305,4.2,,5.7,Y,,"FRACTURES OF FEMUR W MCC  "
534,20181001,0.7755,2.9,,3.5,Y,,FRACTURES OF FEMUR W/O MCC
535,20181001,1.2548,3.8,,4.9,Y,,"FRACTURES OF HIP & PELVIS "
536,20181001,0.7570,2.9,,3.4,Y,,"FRACTURES OF HIP & PELVIS "
537,20181001,0.9105,3.1,,3.7,,,"SPRAINS, STRAINS, & DISLOC"
538,20181001,0.7270,2.5,,2.9,,,"SPRAINS, STRAINS, & DISLOC"
539,20181001,2.0192,6.1,,8.2,Y,,"OSTEOMYELITIS W MCC       "
540,20181001,1.2969,4.5,,5.7,Y,,"OSTEOMYELITIS W CC        "
541,20181001,0.8827,3.2,,4.0,Y,,"OSTEOMYELITIS W/O CC/MCC  "
542,20181001,1.8253,5.2,,6.9,Y,,PATHOLOGICAL FRACTURES & M
543,20181001,1.0725,3.7,,4.6,Y,,PATHOLOGICAL FRACTURES & M
544,20181001,0.7984,2.8,,3.3,Y,,PATHOLOGICAL FRACTURES & M
545,20181001,2.4791,5.6,,8.0,Y,,CONNECTIVE TISSUE DISORDER
546,20181001,1.2144,3.6,,4.6,Y,,CONNECTIVE TISSUE DISORDER
547,20181001,0.8576,2.7,,3.3,Y,,CONNECTIVE TISSUE DISORDER
548,20181001,2.0672,6.1,,7.8,,,"SEPTIC ARTHRITIS W MCC    "
549,20181001,1.2442,4.1,,5.1,,,"SEPTIC ARTHRITIS W CC     "
550,20181001,0.9238,3.0,,3.6,,,SEPTIC ARTHRITIS W/O CC/MC
551,20181001,1.5916,4.4,,5.7,Y,,MEDICAL BACK PROBLEMS W MC
552,20181001,0.9010,3.0,,3.6,Y,,"MEDICAL BACK PROBLEMS W/O "
553,20181001,1.2376,3.9,,5.0,,,BONE DISEASES & ARTHROPATH
554,20181001,0.7569,2.8,,3.4,,,BONE DISEASES & ARTHROPATH
555,20181001,1.2792,3.7,,5.0,,,SIGNS & SYMPTOMS OF MUSCUL
556,20181001,0.7677,2.7,,3.3,,,SIGNS & SYMPTOMS OF MUSCUL
557,20181001,1.4324,4.6,,5.7,Y,,"TENDONITIS, MYOSITIS & BUR"
558,20181001,0.8635,3.2,,3.8,Y,,"TENDONITIS, MYOSITIS & BUR"
559,20181001,1.7987,4.8,,6.6,Y,,"AFTERCARE, MUSCULOSKELETAL"
560,20181001,1.0217,3.6,,4.6,Y,,"AFTERCARE, MUSCULOSKELETAL"
561,20181001,0.7561,2.7,,3.5,Y,,"AFTERCARE, MUSCULOSKELETAL"
562,20181001,1.4081,4.1,,5.2,Y,,"FX, SPRN, STRN & DISL EXCE"
563,20181001,0.8381,3.0,,3.4,Y,,"FX, SPRN, STRN & DISL EXCE"
564,20181001,1.5722,4.7,,6.1,,,"OTHER MUSCULOSKELETAL SYS "
565,20181001,0.9758,3.4,,4.1,,,"OTHER MUSCULOSKELETAL SYS "
566,20181001,0.7623,2.6,,3.2,,,"OTHER MUSCULOSKELETAL SYS "
570,20181001,3.0347,7.6,,10.2,Y,,"SKIN DEBRIDEMENT W MCC    "
571,20181001,1.7029,5.2,,6.5,Y,,"SKIN DEBRIDEMENT W CC     "
572,20181001,1.1786,3.4,,4.2,Y,,SKIN DEBRIDEMENT W/O CC/MC
573,20181001,5.2515,10.7,,15.3,Y,,"SKIN GRAFT FOR SKIN ULCER "
574,20181001,3.0459,7.5,,10.4,Y,,"SKIN GRAFT FOR SKIN ULCER "
575,20181001,1.7586,4.8,,6.0,Y,,"SKIN GRAFT FOR SKIN ULCER "
576,20181001,4.8807,8.4,,12.8,,,SKIN GRAFT EXC FOR SKIN UL
577,20181001,2.5092,4.7,,6.9,,,SKIN GRAFT EXC FOR SKIN UL
578,20181001,1.5297,2.7,,3.5,,,SKIN GRAFT EXC FOR SKIN UL
579,20181001,2.7978,6.5,,8.8,Y,,"OTHER SKIN, SUBCUT TISS & "
580,20181001,1.5898,4.1,,5.3,Y,,"OTHER SKIN, SUBCUT TISS & "
581,20181001,1.2364,2.4,,3.0,Y,,"OTHER SKIN, SUBCUT TISS & "
582,20181001,1.5695,2.4,,3.4,,,"MASTECTOMY FOR MALIGNANCY "
583,20181001,1.3781,1.7,,2.0,,,"MASTECTOMY FOR MALIGNANCY "
584,20181001,1.8714,3.6,,4.7,,,"BREAST BIOPSY, LOCAL EXCIS"
585,20181001,1.5657,2.2,,2.7,,,"BREAST BIOPSY, LOCAL EXCIS"
592,20181001,1.7082,5.4,,7.1,Y,,"SKIN ULCERS W MCC         "
593,20181001,1.1294,4.2,,5.3,Y,,"SKIN ULCERS W CC          "
594,20181001,0.8102,3.2,,3.9,Y,,"SKIN ULCERS W/O CC/MCC    "
595,20181001,1.9869,5.2,,7.1,,,MAJOR SKIN DISORDERS W MCC
596,20181001,1.0115,3.5,,4.4,,,MAJOR SKIN DISORDERS W/O M
597,20181001,1.7200,4.9,,6.6,,,MALIGNANT BREAST DISORDERS
598,20181001,1.1623,3.5,,4.7,,,MALIGNANT BREAST DISORDERS
599,20181001,0.7164,2.2,,2.9,,,MALIGNANT BREAST DISORDERS
600,20181001,0.9560,3.5,,4.3,,,NON-MALIGNANT BREAST DISOR
601,20181001,0.6192,2.7,,3.0,,,NON-MALIGNANT BREAST DISOR
602,20181001,1.4440,4.7,,5.9,Y,,"CELLULITIS W MCC          "
603,20181001,0.8477,3.3,,3.9,Y,,"CELLULITIS W/O MCC        "
604,20181001,1.4168,3.9,,5.0,,,"TRAUMA TO THE SKIN, SUBCUT"
605,20181001,0.8605,2.7,,3.3,,,"TRAUMA TO THE SKIN, SUBCUT"
606,20181001,1.3808,4.2,,5.8,,,MINOR SKIN DISORDERS W MCC
607,20181001,0.8010,2.8,,3.6,,,MINOR SKIN DISORDERS W/O M
614,20181001,2.3636,3.5,,4.8,,,ADRENAL & PITUITARY PROCED
615,20181001,1.4812,2.0,,2.3,,,ADRENAL & PITUITARY PROCED
616,20181001,4.1352,10.1,,12.7,Y,,"AMPUTAT OF LOWER LIMB FOR "
617,20181001,2.0736,5.9,,7.0,Y,,"AMPUTAT OF LOWER LIMB FOR "
618,20181001,1.1593,3.5,,4.3,Y,,"AMPUTAT OF LOWER LIMB FOR "
619,20181001,2.9207,3.0,,4.7,,,O.R. PROCEDURES FOR OBESIT
620,20181001,1.8096,2.0,,2.5,,,O.R. PROCEDURES FOR OBESIT
621,20181001,1.5783,1.5,,1.7,,,O.R. PROCEDURES FOR OBESIT
622,20181001,3.7980,8.7,,12.0,Y,,SKIN GRAFTS & WOUND DEBRID
623,20181001,1.9232,5.5,,6.6,Y,,SKIN GRAFTS & WOUND DEBRID
624,20181001,1.2960,3.3,,4.0,Y,,SKIN GRAFTS & WOUND DEBRID
625,20181001,2.7833,4.8,,7.0,,,"THYROID, PARATHYROID & THY"
626,20181001,1.6106,2.5,,3.6,,,"THYROID, PARATHYROID & THY"
627,20181001,1.0850,1.4,,1.7,,,"THYROID, PARATHYROID & THY"
628,20181001,3.6750,7.3,,10.0,Y,,"OTHER ENDOCRINE, NUTRIT & "
629,20181001,2.3387,6.0,,7.2,Y,,"OTHER ENDOCRINE, NUTRIT & "
630,20181001,1.5345,2.9,,3.6,Y,,"OTHER ENDOCRINE, NUTRIT & "
637,20181001,1.3813,3.9,,5.1,Y,,"DIABETES W MCC            "
638,20181001,0.8722,2.9,,3.6,Y,,"DIABETES W CC             "
639,20181001,0.6319,2.1,,2.6,Y,,"DIABETES W/O CC/MCC       "
640,20181001,1.1902,3.3,,4.5,Y,,MISC DISORDERS OF NUTRITIO
641,20181001,0.7519,2.6,,3.3,Y,,MISC DISORDERS OF NUTRITIO
642,20181001,1.2635,3.2,,4.3,,,INBORN AND OTHER DISORDERS
643,20181001,1.6341,5.0,,6.3,Y,,"ENDOCRINE DISORDERS W MCC "
644,20181001,1.0125,3.5,,4.3,Y,,"ENDOCRINE DISORDERS W CC  "
645,20181001,0.7429,2.7,,3.2,Y,,ENDOCRINE DISORDERS W/O CC
652,20181001,3.3146,5.3,,6.1,,,"KIDNEY TRANSPLANT         "
653,20181001,5.4890,10.5,,13.5,Y,,MAJOR BLADDER PROCEDURES W
654,20181001,2.8733,6.2,,7.3,Y,,MAJOR BLADDER PROCEDURES W
655,20181001,2.0772,3.7,,4.4,Y,,MAJOR BLADDER PROCEDURES W
656,20181001,3.3276,6.0,,7.9,,,KIDNEY & URETER PROCEDURES
657,20181001,1.9474,3.6,,4.3,,,KIDNEY & URETER PROCEDURES
658,20181001,1.5664,2.3,,2.6,,,KIDNEY & URETER PROCEDURES
659,20181001,2.7271,6.1,,8.2,Y,,KIDNEY & URETER PROCEDURES
660,20181001,1.4476,3.2,,4.2,Y,,KIDNEY & URETER PROCEDURES
661,20181001,1.0728,2.0,,2.3,Y,,KIDNEY & URETER PROCEDURES
662,20181001,3.1787,7.3,,10.3,,,MINOR BLADDER PROCEDURES W
663,20181001,1.6403,3.9,,5.2,,,MINOR BLADDER PROCEDURES W
664,20181001,1.1857,2.0,,2.4,,,MINOR BLADDER PROCEDURES W
665,20181001,3.1788,8.2,,10.5,,,"PROSTATECTOMY W MCC       "
666,20181001,1.7791,4.2,,5.8,,,"PROSTATECTOMY W CC        "
667,20181001,1.0804,2.2,,2.8,,,"PROSTATECTOMY W/O CC/MCC  "
668,20181001,2.8146,7.1,,9.2,,,TRANSURETHRAL PROCEDURES W
669,20181001,1.5825,4.0,,5.2,,,TRANSURETHRAL PROCEDURES W
670,20181001,0.9635,2.1,,2.6,,,TRANSURETHRAL PROCEDURES W
671,20181001,1.6835,3.9,,5.3,,,URETHRAL PROCEDURES W CC/M
672,20181001,1.0569,1.9,,2.3,,,URETHRAL PROCEDURES W/O CC
673,20181001,3.5773,7.9,,10.9,,,OTHER KIDNEY & URINARY TRA
674,20181001,2.3121,5.3,,7.0,,,OTHER KIDNEY & URINARY TRA
675,20181001,1.6253,2.8,,3.6,,,OTHER KIDNEY & URINARY TRA
682,20181001,1.5320,4.5,,5.9,Y,,"RENAL FAILURE W MCC       "
683,20181001,0.9190,3.2,,4.0,Y,,"RENAL FAILURE W CC        "
684,20181001,0.6198,2.3,,2.7,Y,,"RENAL FAILURE W/O CC/MCC  "
686,20181001,1.7176,5.1,,6.8,,,KIDNEY & URINARY TRACT NEO
687,20181001,1.0537,3.3,,4.3,,,KIDNEY & URINARY TRACT NEO
688,20181001,0.7909,2.0,,2.4,,,KIDNEY & URINARY TRACT NEO
689,20181001,1.1116,3.9,,4.8,Y,,KIDNEY & URINARY TRACT INF
690,20181001,0.7941,3.0,,3.6,Y,,KIDNEY & URINARY TRACT INF
691,20181001,1.6242,3.0,,3.9,,,URINARY STONES W ESW LITHO
692,20181001,1.1306,2.0,,2.4,,,URINARY STONES W ESW LITHO
693,20181001,1.3236,3.8,,5.1,,,URINARY STONES W/O ESW LIT
694,20181001,0.7021,2.1,,2.6,,,URINARY STONES W/O ESW LIT
695,20181001,1.1487,3.6,,4.7,,,KIDNEY & URINARY TRACT SIG
696,20181001,0.6886,2.4,,3.0,,,KIDNEY & URINARY TRACT SIG
697,20181001,0.9600,2.5,,3.6,,,"URETHRAL STRICTURE        "
698,20181001,1.6151,4.9,,6.2,Y,,OTHER KIDNEY & URINARY TRA
699,20181001,1.0279,3.4,,4.2,Y,,OTHER KIDNEY & URINARY TRA
700,20181001,0.7597,2.5,,3.1,Y,,OTHER KIDNEY & URINARY TRA
707,20181001,1.7914,2.3,,3.2,,,MAJOR MALE PELVIC PROCEDUR
708,20181001,1.4065,1.3,,1.4,,,MAJOR MALE PELVIC PROCEDUR
709,20181001,2.0318,3.6,,5.8,,,"PENIS PROCEDURES W CC/MCC "
710,20181001,1.6695,1.7,,2.2,,,PENIS PROCEDURES W/O CC/MC
711,20181001,2.0835,5.2,,7.2,,,TESTES PROCEDURES W CC/MCC
712,20181001,1.0768,2.4,,2.9,,,TESTES PROCEDURES W/O CC/M
713,20181001,1.4634,2.9,,4.2,,,TRANSURETHRAL PROSTATECTOM
714,20181001,0.9105,1.7,,2.1,,,TRANSURETHRAL PROSTATECTOM
715,20181001,2.2099,5.4,,7.6,,,OTHER MALE REPRODUCTIVE SY
716,20181001,1.4630,1.5,,1.8,,,OTHER MALE REPRODUCTIVE SY
717,20181001,1.9543,4.2,,5.8,,,OTHER MALE REPRODUCTIVE SY
718,20181001,1.2326,2.5,,3.0,,,OTHER MALE REPRODUCTIVE SY
722,20181001,1.6597,5.1,,7.0,,,"MALIGNANCY, MALE REPRODUCT"
723,20181001,1.1015,3.5,,4.5,,,"MALIGNANCY, MALE REPRODUCT"
724,20181001,0.6892,1.9,,2.5,,,"MALIGNANCY, MALE REPRODUCT"
725,20181001,1.2143,4.0,,5.1,,,BENIGN PROSTATIC HYPERTROP
726,20181001,0.7645,2.6,,3.3,,,BENIGN PROSTATIC HYPERTROP
727,20181001,1.4380,4.7,,6.0,,,INFLAMMATION OF THE MALE R
728,20181001,0.7914,3.0,,3.6,,,INFLAMMATION OF THE MALE R
729,20181001,1.0820,3.3,,4.5,,,OTHER MALE REPRODUCTIVE SY
730,20181001,0.5684,1.9,,2.3,,,OTHER MALE REPRODUCTIVE SY
734,20181001,2.3059,3.7,,5.2,,,"PELVIC EVISCERATION, RAD H"
735,20181001,1.3650,1.8,,2.1,,,"PELVIC EVISCERATION, RAD H"
736,20181001,4.0306,8.9,,11.6,,,"UTERINE & ADNEXA PROC FOR "
737,20181001,2.0314,4.6,,5.4,,,"UTERINE & ADNEXA PROC FOR "
738,20181001,1.3923,2.8,,3.1,,,"UTERINE & ADNEXA PROC FOR "
739,20181001,3.5977,6.6,,9.4,,,"UTERINE,ADNEXA PROC FOR NO"
740,20181001,1.7429,3.0,,4.0,,,"UTERINE,ADNEXA PROC FOR NO"
741,20181001,1.3278,1.7,,2.0,,,"UTERINE,ADNEXA PROC FOR NO"
742,20181001,1.7140,3.0,,3.9,,,"UTERINE & ADNEXA PROC FOR "
743,20181001,1.1156,1.8,,2.0,,,"UTERINE & ADNEXA PROC FOR "
744,20181001,1.6903,4.1,,5.6,,,"D&C, CONIZATION, LAPAROSCO"
745,20181001,1.0694,2.1,,2.6,,,"D&C, CONIZATION, LAPAROSCO"
746,20181001,1.6777,3.5,,5.1,,,"VAGINA, CERVIX & VULVA PRO"
747,20181001,0.9582,1.6,,2.0,,,"VAGINA, CERVIX & VULVA PRO"
748,20181001,1.2940,1.6,,2.0,,,FEMALE REPRODUCTIVE SYSTEM
749,20181001,2.6020,5.7,,7.8,,,"OTHER FEMALE REPRODUCTIVE "
750,20181001,1.2239,2.4,,2.9,,,"OTHER FEMALE REPRODUCTIVE "
754,20181001,1.8414,5.2,,7.1,,,"MALIGNANCY, FEMALE REPRODU"
755,20181001,1.0699,3.3,,4.4,,,"MALIGNANCY, FEMALE REPRODU"
756,20181001,0.7801,2.2,,2.6,,,"MALIGNANCY, FEMALE REPRODU"
757,20181001,1.4409,4.9,,6.3,,,"INFECTIONS, FEMALE REPRODU"
758,20181001,1.0204,3.7,,4.6,,,"INFECTIONS, FEMALE REPRODU"
759,20181001,0.7107,2.6,,3.2,,,"INFECTIONS, FEMALE REPRODU"
760,20181001,0.8717,2.6,,3.3,,,MENSTRUAL & OTHER FEMALE R
761,20181001,0.5494,1.8,,2.1,,,MENSTRUAL & OTHER FEMALE R
768,20181001,1.1314,2.7,,4.2,,,VAGINAL DELIVERY W O.R. PR
769,20181001,1.4579,3.2,,4.3,,,POSTPARTUM & POST ABORTION
770,20181001,1.0679,1.8,,2.6,,,"ABORTION W D&C, ASPIRATION"
776,20181001,0.6590,2.5,,3.1,,,POSTPARTUM & POST ABORTION
779,20181001,0.7543,1.7,,2.7,,,"ABORTION W/O D&C          "
783,20181001,1.7455,4.6,,6.3,,,CESAREAN SECTION W STERILI
784,20181001,1.1021,3.4,,4.1,,,CESAREAN SECTION W STERILI
785,20181001,0.8455,2.7,,3.0,,,CESAREAN SECTION W STERILI
786,20181001,1.5548,4.4,,5.9,,,CESAREAN SECTION W/O STERI
787,20181001,1.0811,3.5,,4.2,,,CESAREAN SECTION W/O STERI
788,20181001,0.9007,3.0,,3.2,,,CESAREAN SECTION W/O STERI
789,20181001,1.6637,1.8,,1.8,,,"NEONATES, DIED OR TRANSFER"
790,20181001,5.4863,17.9,,17.9,,,EXTREME IMMATURITY OR RESP
791,20181001,3.7470,13.3,,13.3,,,PREMATURITY W MAJOR PROBLE
792,20181001,2.2608,8.6,,8.6,,,PREMATURITY W/O MAJOR PROB
793,20181001,3.8489,4.7,,4.7,,,"FULL TERM NEONATE W MAJOR "
794,20181001,1.3623,3.4,,3.4,,,NEONATE W OTHER SIGNIFICAN
795,20181001,0.1844,3.1,,3.1,,,"NORMAL NEWBORN            "
796,20181001,1.4682,3.4,,5.0,,,VAGINAL DELIVERY W STERILI
797,20181001,0.8469,2.2,,2.4,,,VAGINAL DELIVERY W STERILI
798,20181001,0.8469,2.2,,2.4,,,VAGINAL DELIVERY W STERILI
799,20181001,4.7016,8.3,,11.0,,,"SPLENECTOMY W MCC         "
800,20181001,2.6268,4.7,,6.1,,,"SPLENECTOMY W CC          "
801,20181001,1.5563,2.5,,2.8,,,"SPLENECTOMY W/O CC/MCC    "
802,20181001,3.3472,7.4,,10.0,,,OTHER O.R. PROC OF THE BLO
803,20181001,1.7221,4.1,,5.2,,,OTHER O.R. PROC OF THE BLO
804,20181001,1.2305,2.1,,2.6,,,OTHER O.R. PROC OF THE BLO
805,20181001,1.0232,3.0,,4.1,,,VAGINAL DELIVERY W/O STERI
806,20181001,0.7074,2.4,,2.7,,,VAGINAL DELIVERY W/O STERI
807,20181001,0.6140,2.1,,2.2,,,VAGINAL DELIVERY W/O STERI
808,20181001,2.1492,5.5,,7.5,,,MAJOR HEMATOL/IMMUN DIAG E
809,20181001,1.2045,3.6,,4.5,,,MAJOR HEMATOL/IMMUN DIAG E
810,20181001,0.9220,2.6,,3.2,,,MAJOR HEMATOL/IMMUN DIAG E
811,20181001,1.3560,3.7,,4.9,,,RED BLOOD CELL DISORDERS W
812,20181001,0.8832,2.7,,3.5,,,RED BLOOD CELL DISORDERS W
813,20181001,1.6115,3.7,,4.9,,,"COAGULATION DISORDERS     "
814,20181001,1.6630,4.5,,6.3,,,RETICULOENDOTHELIAL & IMMU
815,20181001,0.9777,3.1,,3.9,,,RETICULOENDOTHELIAL & IMMU
816,20181001,0.7216,2.2,,2.7,,,RETICULOENDOTHELIAL & IMMU
817,20181001,2.5317,3.8,,6.5,,,OTHER ANTEPARTUM DIAGNOSES
818,20181001,1.3585,2.8,,4.1,,,OTHER ANTEPARTUM DIAGNOSES
819,20181001,0.8390,1.6,,2.1,,,OTHER ANTEPARTUM DIAGNOSES
