diagnosticRelatedGroup,effectiveDate,weight,geometricMeanLengthOfStay,lowVolumeDrg,arithmeticMeanLengthOfStay,postAcuteCare,specialPaymentPostAcuteCare,description
380,2024-10-01,1.9243,5,,6.6,Y,,COMPLICATED PEPTIC ULCER W
381,2024-10-01,1.0891,3.2,,3.9,Y,,COMPLICATED PEPTIC ULCER W
382,2024-10-01,0.7493,2.4,,2.9,Y,,COMPLICATED PEPTIC ULCER W
383,2024-10-01,1.2642,3.8,,4.9,,,UNCOMPLICATED PEPTIC ULCER
384,2024-10-01,0.8696,2.5,,3.1,,,UNCOMPLICATED PEPTIC ULCER
385,2024-10-01,1.6248,5,,6.6,,,INFLAMMATORY BOWEL DISEASE
386,2024-10-01,0.9925,3.4,,4.3,,,INFLAMMATORY BOWEL DISEASE
387,2024-10-01,0.6703,2.5,,3,,,INFLAMMATORY BOWEL DISEASE
388,2024-10-01,1.4699,4.5,,6.1,Y,,GASTROINTESTINAL OBSTRUCTI
389,2024-10-01,0.8016,3,,3.7,Y,,GASTROINTESTINAL OBSTRUCTI
390,2024-10-01,0.5472,2.3,,2.6,Y,,GASTROINTESTINAL OBSTRUCTI
391,2024-10-01,1.2845,3.8,,5.2,,,"ESOPHAGITIS, GASTROENTERIT"
392,2024-10-01,0.7803,2.5,,3.2,,,"ESOPHAGITIS, GASTROENTERIT"
393,2024-10-01,1.656,4.3,,6.1,,,OTHER DIGESTIVE SYSTEM DIA
394,2024-10-01,0.9413,2.9,,3.7,,,OTHER DIGESTIVE SYSTEM DIA
395,2024-10-01,0.6364,2.1,,2.5,,,OTHER DIGESTIVE SYSTEM DIA
397,2024-10-01,2.4778,5.1,,7.1,,,APPENDIX PROCEDURES WITH M
398,2024-10-01,1.5132,3,,3.9,,,APPENDIX PROCEDURES WITH C
399,2024-10-01,1.1238,1.9,,2.2,,,APPENDIX PROCEDURES WITHOU
402,2024-10-01,3.9122,2.4,,2.9,,,SINGLE LEVEL COMBINED ANTE
405,2024-10-01,5.4287,8.5,,11.7,Y,,"PANCREAS, LIVER AND SHUNT"
406,2024-10-01,2.8084,4.7,,5.9,Y,,"PANCREAS, LIVER AND SHUNT"
407,2024-10-01,2.1358,3.2,,3.9,Y,,"PANCREAS, LIVER AND SHUNT"
408,2024-10-01,3.5013,7.5,,10.1,,,BILIARY TRACT PROCEDURES E
409,2024-10-01,2.0965,4.6,,5.7,,,BILIARY TRACT PROCEDURES E
410,2024-10-01,1.5511,3.3,,3.9,,,BILIARY TRACT PROCEDURES E
411,2024-10-01,2.7364,5.7,,7.6,,,CHOLECYSTECTOMY WITH C.D.E
412,2024-10-01,2.1316,4.4,,5.3,,,CHOLECYSTECTOMY WITH C.D.E
413,2024-10-01,1.6625,2.8,,3.6,,,CHOLECYSTECTOMY WITH C.D.E
414,2024-10-01,3.5038,7.6,,9.8,Y,,CHOLECYSTECTOMY EXCEPT BY
415,2024-10-01,1.9781,4.5,,5.5,Y,,CHOLECYSTECTOMY EXCEPT BY
416,2024-10-01,1.3702,2.8,,3.5,Y,,CHOLECYSTECTOMY EXCEPT BY
417,2024-10-01,2.3765,4.9,,6.3,,,LAPAROSCOPIC CHOLECYSTECTO
418,2024-10-01,1.6584,3.3,,4,,,LAPAROSCOPIC CHOLECYSTECTO
419,2024-10-01,1.3176,2.3,,2.7,,,LAPAROSCOPIC CHOLECYSTECTO
420,2024-10-01,3.5295,6.5,,10,,,HEPATOBILIARY DIAGNOSTIC P
421,2024-10-01,1.6376,3.4,,4.5,,,HEPATOBILIARY DIAGNOSTIC P
422,2024-10-01,1.4694,2.5,,3.2,,,HEPATOBILIARY DIAGNOSTIC P
423,2024-10-01,4.0674,8.1,,11.1,,,OTHER HEPATOBILIARY OR PAN
424,2024-10-01,2.2833,4.9,,6.5,,,OTHER HEPATOBILIARY OR PAN
425,2024-10-01,1.5458,2.6,,3.3,,,OTHER HEPATOBILIARY OR PAN
426,2024-10-01,10.4754,7.6,,9.5,Y,Y,MULTIPLE LEVEL COMBINED AN
427,2024-10-01,7.1027,4,,4.8,Y,Y,MULTIPLE LEVEL COMBINED AN
428,2024-10-01,5.5041,2.6,,3,Y,Y,MULTIPLE LEVEL COMBINED AN
429,2024-10-01,8.3406,9.7,,12.5,,,COMBINED ANTERIOR AND POST
430,2024-10-01,5.4705,3.5,,4.6,,,COMBINED ANTERIOR AND POST
432,2024-10-01,1.9591,4.9,,6.7,,,CIRRHOSIS AND ALCOHOLIC HE
433,2024-10-01,1.0698,3.3,,4.3,,,CIRRHOSIS AND ALCOHOLIC HE
434,2024-10-01,0.6965,2.1,,2.6,,,CIRRHOSIS AND ALCOHOLIC HE
435,2024-10-01,1.8246,4.8,,6.4,,,MALIGNANCY OF HEPATOBILIAR
436,2024-10-01,1.1277,3.3,,4.3,,,MALIGNANCY OF HEPATOBILIAR
437,2024-10-01,0.7852,2.3,,2.8,,,MALIGNANCY OF HEPATOBILIAR
438,2024-10-01,1.6637,4.8,,6.5,,,DISORDERS OF PANCREAS EXCE
439,2024-10-01,0.8602,3,,3.7,,,DISORDERS OF PANCREAS EXCE
440,2024-10-01,0.6151,2.3,,2.7,,,DISORDERS OF PANCREAS EXCE
441,2024-10-01,1.8904,4.8,,6.6,Y,,DISORDERS OF LIVER EXCEPT
442,2024-10-01,0.9662,3.2,,4.1,Y,,DISORDERS OF LIVER EXCEPT
443,2024-10-01,0.7027,2.4,,3,Y,,DISORDERS OF LIVER EXCEPT
444,2024-10-01,1.6844,4.5,,5.9,,,DISORDERS OF THE BILIARY T
445,2024-10-01,1.0845,3,,3.7,,,DISORDERS OF THE BILIARY T
446,2024-10-01,0.7973,2.2,,2.5,,,DISORDERS OF THE BILIARY T
447,2024-10-01,6.7047,8,,10.1,Y,Y,MULTIPLE LEVEL SPINAL FUSI
448,2024-10-01,4.0835,3.2,,3.9,Y,Y,MULTIPLE LEVEL SPINAL FUSI
450,2024-10-01,5.1501,6.3,,8.7,,,SINGLE LEVEL SPINAL FUSION
451,2024-10-01,3.086,2.4,,3,,,SINGLE LEVEL SPINAL FUSION
456,2024-10-01,8.4692,10.1,,12.6,,,SPINAL FUSION EXCEPT CERVI
457,2024-10-01,5.7394,5,,6.1,,,SPINAL FUSION EXCEPT CERVI
458,2024-10-01,4.318,2.6,,3.1,,,SPINAL FUSION EXCEPT CERVI
461,2024-10-01,6.1367,7.1,,10.3,,,BILATERAL OR MULTIPLE MAJO
462,2024-10-01,2.8638,2.2,,2.8,,,BILATERAL OR MULTIPLE MAJO
463,2024-10-01,5.401,10.5,,14.1,Y,,WOUND DEBRIDEMENT AND SKIN
464,2024-10-01,2.9486,5.5,,7.3,Y,,WOUND DEBRIDEMENT AND SKIN
465,2024-10-01,1.7361,2.1,,2.9,Y,,WOUND DEBRIDEMENT AND SKIN
466,2024-10-01,5.0946,7.1,,9.2,Y,,REVISION OF HIP OR KNEE RE
467,2024-10-01,3.4252,3,,4.1,Y,,REVISION OF HIP OR KNEE RE
468,2024-10-01,2.6233,1.5,,1.8,Y,,REVISION OF HIP OR KNEE RE
469,2024-10-01,3.2687,3.5,,5,Y,,MAJOR HIP AND KNEE JOINT R
470,2024-10-01,1.8855,1.7,,2.1,Y,,MAJOR HIP AND KNEE JOINT R
471,2024-10-01,4.8573,7.1,,9.7,,,CERVICAL SPINAL FUSION WIT
472,2024-10-01,2.8972,2.5,,3.4,,,CERVICAL SPINAL FUSION WIT
473,2024-10-01,2.3674,1.6,,2,,,CERVICAL SPINAL FUSION WIT
474,2024-10-01,4.4847,10.2,,13,Y,,AMPUTATION FOR MUSCULOSKEL
475,2024-10-01,2.1573,5.7,,7.2,Y,,AMPUTATION FOR MUSCULOSKEL
476,2024-10-01,1.1631,2.5,,3.3,Y,,AMPUTATION FOR MUSCULOSKEL
477,2024-10-01,3.439,8.8,,11,Y,Y,BIOPSIES OF MUSCULOSKELETA
478,2024-10-01,2.3386,5.2,,6.6,Y,Y,BIOPSIES OF MUSCULOSKELETA
479,2024-10-01,1.7758,3.3,,4.1,Y,Y,BIOPSIES OF MUSCULOSKELETA
480,2024-10-01,2.941,6.3,,7.6,Y,Y,HIP AND FEMUR PROCEDURES E
481,2024-10-01,2.0749,4.4,,4.9,Y,Y,HIP AND FEMUR PROCEDURES E
482,2024-10-01,1.5864,3.1,,3.5,Y,Y,HIP AND FEMUR PROCEDURES E
483,2024-10-01,2.5482,1.8,,2.5,,,MAJOR JOINT OR LIMB REATTA
485,2024-10-01,3.2193,8.4,,10.1,,,KNEE PROCEDURES WITH PRINC
486,2024-10-01,2.1209,5.1,,5.9,,,KNEE PROCEDURES WITH PRINC
487,2024-10-01,1.5802,3.6,,4.2,,,KNEE PROCEDURES WITH PRINC
488,2024-10-01,1.9654,2.9,,4.2,Y,,KNEE PROCEDURES WITHOUT PR
489,2024-10-01,1.2384,1.4,,1.7,Y,,KNEE PROCEDURES WITHOUT PR
492,2024-10-01,3.5512,6.6,,8.5,Y,Y,LOWER EXTREMITY AND HUMERU
493,2024-10-01,2.401,4.2,,5.1,Y,Y,LOWER EXTREMITY AND HUMERU
494,2024-10-01,1.8854,2.7,,3.3,Y,Y,LOWER EXTREMITY AND HUMERU
495,2024-10-01,3.5206,6.9,,9.8,Y,Y,LOCAL EXCISION AND REMOVAL
496,2024-10-01,1.973,3.2,,4.3,Y,Y,LOCAL EXCISION AND REMOVAL
497,2024-10-01,1.3426,1.6,,2,Y,Y,LOCAL EXCISION AND REMOVAL
498,2024-10-01,2.5249,5.7,,7.8,,,LOCAL EXCISION AND REMOVAL
499,2024-10-01,1.1608,1.8,,2.5,,,LOCAL EXCISION AND REMOVAL
500,2024-10-01,3.1687,7.6,,10.3,Y,Y,SOFT TISSUE PROCEDURES WIT
501,2024-10-01,1.7847,4.1,,5.2,Y,Y,SOFT TISSUE PROCEDURES WIT
502,2024-10-01,1.3972,2.3,,2.9,Y,Y,SOFT TISSUE PROCEDURES WIT
503,2024-10-01,2.6466,7.3,,9,,,FOOT PROCEDURES WITH MCC
504,2024-10-01,1.755,4,,5,,,FOOT PROCEDURES WITH CC
505,2024-10-01,1.755,4,,5,,,FOOT PROCEDURES WITHOUT CC
506,2024-10-01,1.4991,4,,4.9,,,MAJOR THUMB OR JOINT PROCE
507,2024-10-01,1.9382,4.8,,6.4,,,MAJOR SHOULDER OR ELBOW JO
508,2024-10-01,1.2906,2.6,,3.1,,,MAJOR SHOULDER OR ELBOW JO
509,2024-10-01,1.7567,4,,5.4,,,ARTHROSCOPY
510,2024-10-01,2.8581,5.1,,6.5,Y,,"SHOULDER, ELBOW OR FOREARM"
511,2024-10-01,1.9612,3.4,,4.1,Y,,"SHOULDER, ELBOW OR FOREARM"
512,2024-10-01,1.6078,2.2,,2.5,Y,,"SHOULDER, ELBOW OR FOREARM"
513,2024-10-01,1.5056,4,,5,,,"HAND OR WRIST PROCEDURES,"
514,2024-10-01,1.0196,2.4,,2.9,,,"HAND OR WRIST PROCEDURES,"
515,2024-10-01,3.0924,6.8,,8.6,Y,Y,OTHER MUSCULOSKELETAL SYST
516,2024-10-01,2.0117,3.9,,4.9,Y,Y,OTHER MUSCULOSKELETAL SYST
517,2024-10-01,1.4927,2.3,,2.9,Y,Y,OTHER MUSCULOSKELETAL SYST
518,2024-10-01,3.584,5.4,,8,Y,Y,BACK AND NECK PROCEDURES E
519,2024-10-01,1.9719,3.2,,4.2,Y,Y,BACK AND NECK PROCEDURES E
520,2024-10-01,1.4332,2,,2.5,Y,Y,BACK AND NECK PROCEDURES E
521,2024-10-01,2.9147,6.2,,7.3,Y,Y,HIP REPLACEMENT WITH PRINC
522,2024-10-01,2.1081,4,,4.5,Y,Y,HIP REPLACEMENT WITH PRINC
533,2024-10-01,1.5249,4.2,,6,Y,,FRACTURES OF FEMUR WITH MC
534,2024-10-01,0.814,2.9,,3.6,Y,,FRACTURES OF FEMUR WITHOUT
535,2024-10-01,1.3299,3.9,,5.2,Y,,FRACTURES OF HIP AND PELVI
536,2024-10-01,0.8109,2.8,,3.4,Y,,FRACTURES OF HIP AND PELVI
537,2024-10-01,0.919,3,,3.8,,,"SPRAINS, STRAINS, AND DISL"
538,2024-10-01,0.6715,2.2,,2.7,,,"SPRAINS, STRAINS, AND DISL"
539,2024-10-01,2.0224,6.3,,8.3,Y,,OSTEOMYELITIS WITH MCC
540,2024-10-01,1.2941,4.2,,5.6,Y,,OSTEOMYELITIS WITH CC
541,2024-10-01,0.8749,2.9,,3.9,Y,,OSTEOMYELITIS WITHOUT CC/M
542,2024-10-01,1.8651,5.2,,7,Y,,PATHOLOGICAL FRACTURES AND
543,2024-10-01,1.0609,3.5,,4.4,Y,,PATHOLOGICAL FRACTURES AND
544,2024-10-01,0.7557,2.6,,3.1,Y,,PATHOLOGICAL FRACTURES AND
545,2024-10-01,2.5269,5.8,,8.8,Y,,CONNECTIVE TISSUE DISORDER
546,2024-10-01,1.1577,3.4,,4.5,Y,,CONNECTIVE TISSUE DISORDER
547,2024-10-01,0.7462,2.4,,3,Y,,CONNECTIVE TISSUE DISORDER
548,2024-10-01,2.0146,6.3,,8.3,,,SEPTIC ARTHRITIS WITH MCC
549,2024-10-01,1.2051,3.9,,4.9,,,SEPTIC ARTHRITIS WITH CC
550,2024-10-01,0.8621,2.9,,3.4,,,SEPTIC ARTHRITIS WITHOUT C
551,2024-10-01,1.7064,4.6,,6.1,Y,,MEDICAL BACK PROBLEMS WITH
552,2024-10-01,0.9638,2.9,,3.6,Y,,MEDICAL BACK PROBLEMS WITH
553,2024-10-01,1.306,4.1,,5.4,,,BONE DISEASES AND ARTHROPA
554,2024-10-01,0.8346,2.8,,3.5,,,BONE DISEASES AND ARTHROPA
555,2024-10-01,1.3466,3.8,,5.2,,,SIGNS AND SYMPTOMS OF MUSC
556,2024-10-01,0.8165,2.5,,3.3,,,SIGNS AND SYMPTOMS OF MUSC
557,2024-10-01,1.5497,4.7,,6.5,Y,,"TENDONITIS, MYOSITIS AND B"
558,2024-10-01,0.8638,3.1,,3.8,Y,,"TENDONITIS, MYOSITIS AND B"
559,2024-10-01,1.8563,5.1,,7.1,Y,,"AFTERCARE, MUSCULOSKELETAL"
560,2024-10-01,1.1387,3.7,,5.1,Y,,"AFTERCARE, MUSCULOSKELETAL"
561,2024-10-01,0.8176,2.8,,4.1,Y,,"AFTERCARE, MUSCULOSKELETAL"
562,2024-10-01,1.4635,4.1,,5.4,Y,,"FRACTURE, SPRAIN, STRAIN A"
563,2024-10-01,0.8938,2.8,,3.5,Y,,"FRACTURE, SPRAIN, STRAIN A"
564,2024-10-01,1.5692,4.8,,6.4,,,OTHER MUSCULOSKELETAL SYST
565,2024-10-01,1.0197,3.3,,4.2,,,OTHER MUSCULOSKELETAL SYST
566,2024-10-01,0.7481,2.3,,2.9,,,OTHER MUSCULOSKELETAL SYST
570,2024-10-01,3.0102,7.9,,10.7,Y,,SKIN DEBRIDEMENT WITH MCC
571,2024-10-01,1.6743,4.9,,6.3,Y,,SKIN DEBRIDEMENT WITH CC
572,2024-10-01,1.1424,2.9,,3.7,Y,,SKIN DEBRIDEMENT WITHOUT C
573,2024-10-01,6.1582,12.1,,17.2,Y,,SKIN GRAFT FOR SKIN ULCER
574,2024-10-01,3.4649,8.2,,11.2,Y,,SKIN GRAFT FOR SKIN ULCER
575,2024-10-01,1.9967,4.6,,5.7,Y,,SKIN GRAFT FOR SKIN ULCER
576,2024-10-01,5.3953,9.4,,14.1,,,SKIN GRAFT EXCEPT FOR SKIN
577,2024-10-01,2.6628,4.3,,6.8,,,SKIN GRAFT EXCEPT FOR SKIN
578,2024-10-01,1.6904,2.5,,3.4,,,SKIN GRAFT EXCEPT FOR SKIN
579,2024-10-01,3.2594,7.7,,11.1,Y,,"OTHER SKIN, SUBCUTANEOUS T"
580,2024-10-01,1.773,4.2,,5.6,Y,,"OTHER SKIN, SUBCUTANEOUS T"
581,2024-10-01,1.4392,2.1,,2.7,Y,,"OTHER SKIN, SUBCUTANEOUS T"
582,2024-10-01,1.7512,2.5,,3.5,,,MASTECTOMY FOR MALIGNANCY
583,2024-10-01,1.6427,1.7,,2,,,MASTECTOMY FOR MALIGNANCY
584,2024-10-01,2.0474,3.4,,4.4,,,"BREAST BIOPSY, LOCAL EXCIS"
585,2024-10-01,1.9851,2.2,,2.5,,,"BREAST BIOPSY, LOCAL EXCIS"
592,2024-10-01,2.0563,5.8,,8.5,Y,,SKIN ULCERS WITH MCC
593,2024-10-01,1.2227,4.2,,5.6,Y,,SKIN ULCERS WITH CC
594,2024-10-01,0.8487,3.1,,4.2,Y,,SKIN ULCERS WITHOUT CC/MCC
595,2024-10-01,2.1151,5.4,,7.9,,,MAJOR SKIN DISORDERS WITH
596,2024-10-01,1.0811,3.4,,4.6,,,MAJOR SKIN DISORDERS WITHO
597,2024-10-01,1.7567,4.8,,7,,,MALIGNANT BREAST DISORDERS
598,2024-10-01,1.0789,3.3,,4.3,,,MALIGNANT BREAST DISORDERS
599,2024-10-01,0.8549,2.9,,3.7,,,MALIGNANT BREAST DISORDERS
600,2024-10-01,0.9566,3.3,,4.3,,,NON-MALIGNANT BREAST DISOR
601,2024-10-01,0.5995,2.5,,2.9,,,NON-MALIGNANT BREAST DISOR
602,2024-10-01,1.4692,4.6,,6,Y,,CELLULITIS WITH MCC
603,2024-10-01,0.8808,3.1,,3.9,Y,,CELLULITIS WITHOUT MCC
604,2024-10-01,1.4857,3.8,,5.2,,,"TRAUMA TO THE SKIN, SUBCUT"
605,2024-10-01,0.9237,2.6,,3.3,,,"TRAUMA TO THE SKIN, SUBCUT"
606,2024-10-01,1.6103,4.4,,6.9,,,MINOR SKIN DISORDERS WITH
607,2024-10-01,0.8642,2.9,,3.8,,,MINOR SKIN DISORDERS WITHO
614,2024-10-01,2.279,2.7,,4,,,ADRENAL AND PITUITARY PROC
615,2024-10-01,1.433,1.5,,1.8,,,ADRENAL AND PITUITARY PROC
616,2024-10-01,3.865,10,,12.5,Y,,AMPUTATION OF LOWER LIMB F
617,2024-10-01,1.9316,5.7,,6.8,Y,,AMPUTATION OF LOWER LIMB F
618,2024-10-01,1.2451,4.2,,4.7,Y,,AMPUTATION OF LOWER LIMB F
619,2024-10-01,2.7265,2.5,,4.2,,,O.R. PROCEDURES FOR OBESIT
620,2024-10-01,1.597,1.5,,1.9,,,O.R. PROCEDURES FOR OBESIT
621,2024-10-01,1.4618,1.2,,1.3,,,O.R. PROCEDURES FOR OBESIT
622,2024-10-01,3.742,9,,12.1,Y,,SKIN GRAFTS AND WOUND DEBR
623,2024-10-01,1.9128,5.4,,6.7,Y,,SKIN GRAFTS AND WOUND DEBR
624,2024-10-01,1.0031,2.6,,3.2,Y,,SKIN GRAFTS AND WOUND DEBR
625,2024-10-01,2.8671,4.6,,7.1,,,"THYROID, PARATHYROID AND T"
626,2024-10-01,1.5093,1.9,,2.6,,,"THYROID, PARATHYROID AND T"
627,2024-10-01,1.2669,1.3,,1.6,,,"THYROID, PARATHYROID AND T"
628,2024-10-01,3.9457,8.4,,11.7,Y,,"OTHER ENDOCRINE, NUTRITION"
629,2024-10-01,2.2491,6.2,,7.4,Y,,"OTHER ENDOCRINE, NUTRITION"
630,2024-10-01,1.4013,2,,2.7,Y,,"OTHER ENDOCRINE, NUTRITION"
637,2024-10-01,1.4563,4,,5.4,Y,,DIABETES WITH MCC
638,2024-10-01,0.9172,3,,3.8,Y,,DIABETES WITH CC
639,2024-10-01,0.6266,2,,2.5,Y,,DIABETES WITHOUT CC/MCC
640,2024-10-01,1.328,3.6,,5,Y,,MISCELLANEOUS DISORDERS OF
641,2024-10-01,0.7814,2.6,,3.3,Y,,MISCELLANEOUS DISORDERS OF
642,2024-10-01,1.2411,3.2,,4.5,,,INBORN AND OTHER DISORDERS
643,2024-10-01,1.6573,5,,6.4,Y,,ENDOCRINE DISORDERS WITH M
644,2024-10-01,1.0334,3.4,,4.2,Y,,ENDOCRINE DISORDERS WITH C
645,2024-10-01,0.7787,2.6,,3.2,Y,,ENDOCRINE DISORDERS WITHOU
650,2024-10-01,4.6073,6.3,,8,,,KIDNEY TRANSPLANT WITH HEM
651,2024-10-01,3.4725,5.4,,6.1,,,KIDNEY TRANSPLANT WITH HEM
652,2024-10-01,3.0714,4.3,,4.8,,,KIDNEY TRANSPLANT
653,2024-10-01,5.5746,10.1,,13.8,Y,,MAJOR BLADDER PROCEDURES W
654,2024-10-01,2.8221,5.3,,6.4,Y,,MAJOR BLADDER PROCEDURES W
655,2024-10-01,2.0773,3.3,,3.9,Y,,MAJOR BLADDER PROCEDURES W
656,2024-10-01,3.258,5.1,,7.4,,,KIDNEY AND URETER PROCEDUR
657,2024-10-01,1.8281,2.6,,3.4,,,KIDNEY AND URETER PROCEDUR
658,2024-10-01,1.504,1.7,,1.9,,,KIDNEY AND URETER PROCEDUR
659,2024-10-01,2.5843,5.8,,8,Y,,KIDNEY AND URETER PROCEDUR
660,2024-10-01,1.34,2.9,,3.7,Y,,KIDNEY AND URETER PROCEDUR
661,2024-10-01,1.0266,1.8,,2.1,Y,,KIDNEY AND URETER PROCEDUR
662,2024-10-01,3.1196,7.2,,10,,,MINOR BLADDER PROCEDURES W
663,2024-10-01,1.5274,3.5,,4.7,,,MINOR BLADDER PROCEDURES W
664,2024-10-01,1.0798,1.7,,2.1,,,MINOR BLADDER PROCEDURES W
665,2024-10-01,3.4336,7.9,,10.8,,,PROSTATECTOMY WITH MCC
666,2024-10-01,1.6473,3.6,,4.9,,,PROSTATECTOMY WITH CC
667,2024-10-01,1.0278,1.8,,2.3,,,PROSTATECTOMY WITHOUT CC/M
668,2024-10-01,2.9163,7.2,,9.9,,,TRANSURETHRAL PROCEDURES W
669,2024-10-01,1.5475,3.7,,4.9,,,TRANSURETHRAL PROCEDURES W
670,2024-10-01,0.9557,1.9,,2.4,,,TRANSURETHRAL PROCEDURES W
671,2024-10-01,1.7237,4.2,,5.9,,,URETHRAL PROCEDURES WITH C
672,2024-10-01,1.0944,1.5,,1.8,,,URETHRAL PROCEDURES WITHOU
673,2024-10-01,4.1896,10.4,,13.5,,,OTHER KIDNEY AND URINARY T
674,2024-10-01,2.3084,5.5,,7.3,,,OTHER KIDNEY AND URINARY T
675,2024-10-01,1.5653,2.9,,3.8,,,OTHER KIDNEY AND URINARY T
682,2024-10-01,1.5019,4.4,,5.8,Y,,RENAL FAILURE WITH MCC
683,2024-10-01,0.8889,3,,3.8,Y,,RENAL FAILURE WITH CC
684,2024-10-01,0.6074,2.2,,2.6,Y,,RENAL FAILURE WITHOUT CC/M
686,2024-10-01,1.8857,5.3,,7.3,,,KIDNEY AND URINARY TRACT N
687,2024-10-01,1.0527,3.2,,4.2,,,KIDNEY AND URINARY TRACT N
688,2024-10-01,0.7242,1.8,,2.3,,,KIDNEY AND URINARY TRACT N
689,2024-10-01,1.1703,3.8,,5,Y,,KIDNEY AND URINARY TRACT I
690,2024-10-01,0.8026,2.8,,3.5,Y,,KIDNEY AND URINARY TRACT I
693,2024-10-01,1.4704,3.8,,5.3,,,URINARY STONES WITH MCC
694,2024-10-01,0.7814,2.1,,2.7,,,URINARY STONES WITHOUT MCC
695,2024-10-01,1.1278,3.6,,4.7,,,KIDNEY AND URINARY TRACT S
696,2024-10-01,0.6918,2.3,,2.9,,,KIDNEY AND URINARY TRACT S
697,2024-10-01,1.0018,2.6,,3.4,,,URETHRAL STRICTURE
698,2024-10-01,1.6809,4.8,,6.3,Y,,OTHER KIDNEY AND URINARY T
699,2024-10-01,1.0199,3.2,,4,Y,,OTHER KIDNEY AND URINARY T
700,2024-10-01,0.6942,2.2,,2.8,Y,,OTHER KIDNEY AND URINARY T
707,2024-10-01,1.9406,2.2,,3.2,,,MAJOR MALE PELVIC PROCEDUR
708,2024-10-01,1.4825,1.3,,1.5,,,MAJOR MALE PELVIC PROCEDUR
709,2024-10-01,2.2471,4.1,,7,,,PENIS PROCEDURES WITH CC/M
710,2024-10-01,1.5014,1.7,,2.3,,,PENIS PROCEDURES WITHOUT C
711,2024-10-01,1.9106,4.7,,6.7,,,TESTES PROCEDURES WITH CC/
712,2024-10-01,1.0696,2.1,,2.7,,,TESTES PROCEDURES WITHOUT
713,2024-10-01,1.446,2.5,,3.6,,,TRANSURETHRAL PROSTATECTOM
714,2024-10-01,0.9397,1.5,,1.7,,,TRANSURETHRAL PROSTATECTOM
715,2024-10-01,2.2583,5.4,,8.1,,,OTHER MALE REPRODUCTIVE SY
716,2024-10-01,1.4193,1.5,,1.8,,,OTHER MALE REPRODUCTIVE SY
717,2024-10-01,1.8555,3.4,,4.9,,,OTHER MALE REPRODUCTIVE SY
718,2024-10-01,1.2319,1.9,,2.4,,,OTHER MALE REPRODUCTIVE SY
722,2024-10-01,1.7289,5,,7.2,,,"MALIGNANCY, MALE REPRODUCT"
723,2024-10-01,1.1229,3.4,,4.7,,,"MALIGNANCY, MALE REPRODUCT"
724,2024-10-01,0.7286,2,,3.3,,,"MALIGNANCY, MALE REPRODUCT"
725,2024-10-01,1.2626,3.9,,5.3,,,BENIGN PROSTATIC HYPERTROP
726,2024-10-01,0.7444,2.4,,3.1,,,BENIGN PROSTATIC HYPERTROP
727,2024-10-01,1.4694,4.5,,6,,,INFLAMMATION OF THE MALE R
728,2024-10-01,0.8171,2.9,,3.6,,,INFLAMMATION OF THE MALE R
729,2024-10-01,1.1009,3.1,,4.4,,,OTHER MALE REPRODUCTIVE SY
730,2024-10-01,0.6069,1.8,,2.2,,,OTHER MALE REPRODUCTIVE SY
734,2024-10-01,2.1028,3,,4.4,,,"PELVIC EVISCERATION, RADIC"
735,2024-10-01,1.2139,1.6,,1.8,,,"PELVIC EVISCERATION, RADIC"
736,2024-10-01,3.9376,7.5,,9.6,,,UTERINE AND ADNEXA PROCEDU
737,2024-10-01,1.9984,3.7,,4.6,,,UTERINE AND ADNEXA PROCEDU
738,2024-10-01,1.5169,2.2,,2.6,,,UTERINE AND ADNEXA PROCEDU
739,2024-10-01,3.9809,6.4,,9.6,,,UTERINE AND ADNEXA PROCEDU
740,2024-10-01,1.8183,2.7,,3.6,,,UTERINE AND ADNEXA PROCEDU
741,2024-10-01,1.3736,1.5,,1.8,,,UTERINE AND ADNEXA PROCEDU
742,2024-10-01,1.8267,2.7,,3.9,,,UTERINE AND ADNEXA PROCEDU
743,2024-10-01,1.1987,1.5,,1.7,,,UTERINE AND ADNEXA PROCEDU
744,2024-10-01,1.954,4.5,,6.6,,,"D&C, CONIZATION, LAPAROSCO"
745,2024-10-01,1.0248,1.9,,2.2,,,"D&C, CONIZATION, LAPAROSCO"
746,2024-10-01,1.6746,3,,4.9,,,"VAGINA, CERVIX AND VULVA P"
747,2024-10-01,0.9552,1.3,,1.5,,,"VAGINA, CERVIX AND VULVA P"
748,2024-10-01,1.3623,1.4,,1.8,,,FEMALE REPRODUCTIVE SYSTEM
749,2024-10-01,2.5886,5.3,,7.4,,,OTHER FEMALE REPRODUCTIVE
750,2024-10-01,1.2895,1.9,,2.3,,,OTHER FEMALE REPRODUCTIVE
754,2024-10-01,1.8093,5.1,,7,,,"MALIGNANCY, FEMALE REPRODU"
755,2024-10-01,1.1101,3.2,,4.4,,,"MALIGNANCY, FEMALE REPRODU"
756,2024-10-01,0.955,2,,2.4,,,"MALIGNANCY, FEMALE REPRODU"
757,2024-10-01,1.4153,4.8,,6.3,,,"INFECTIONS, FEMALE REPRODU"
758,2024-10-01,1.0193,3.5,,4.5,,,"INFECTIONS, FEMALE REPRODU"
759,2024-10-01,0.64,2.6,,3,,,"INFECTIONS, FEMALE REPRODU"
760,2024-10-01,0.9856,2.8,,3.7,,,MENSTRUAL AND OTHER FEMALE
761,2024-10-01,0.6339,1.9,,2.3,,,MENSTRUAL AND OTHER FEMALE
