diagnosticRelatedGroup,effectiveDate,weight,geometricMeanLengthOfStay,lowVolumeDrg,arithmeticMeanLengthOfStay,postAcuteCare,specialPaymentPostAcuteCare,description
353,2020-10-01,3.0083,5.9, ,7.7, , ,HERNIA PROCEDURES EXCEPT I
354,2020-10-01,1.7830,3.6, ,4.5, , ,HERNIA PROCEDURES EXCEPT I
355,2020-10-01,1.3592,2.4, ,2.8, , ,HERNIA PROCEDURES EXCEPT I
356,2020-10-01,4.2914,7.6, ,10.4,Y, ,OTHER DIGESTIVE SYSTEM O.R
357,2020-10-01,2.2537,4.6, ,5.9,Y, ,OTHER DIGESTIVE SYSTEM O.R
358,2020-10-01,1.3390,2.8, ,3.5,Y, ,OTHER DIGESTIVE SYSTEM O.R
368,2020-10-01,1.9423,4.6, ,5.9, , ,MAJOR ESOPHAGEAL DISORDERS
369,2020-10-01,1.0768,3.1, ,3.7, , ,MAJOR ESOPHAGEAL DISORDERS
370,2020-10-01,0.7476,2.1, ,2.5, , ,MAJOR ESOPHAGEAL DISORDERS
371,2020-10-01,1.7283,5.2, ,6.8,Y, ,MAJOR GASTROINTESTINAL DIS
372,2020-10-01,1.0276,3.8, ,4.7,Y, ,MAJOR GASTROINTESTINAL DIS
373,2020-10-01,0.7435,2.9, ,3.5,Y, ,MAJOR GASTROINTESTINAL DIS
374,2020-10-01,2.0679,5.5, ,7.4,Y, ,DIGESTIVE MALIGNANCY WITH
375,2020-10-01,1.2049,3.6, ,4.6,Y, ,DIGESTIVE MALIGNANCY WITH
376,2020-10-01,0.8952,2.5, ,3.1,Y, ,DIGESTIVE MALIGNANCY WITHO
377,2020-10-01,1.7989,4.4, ,5.7,Y, ,GASTROINTESTINAL HEMORRHAG
378,2020-10-01,0.9932,3.0, ,3.5,Y, ,GASTROINTESTINAL HEMORRHAG
379,2020-10-01,0.6371,2.1, ,2.4,Y, ,GASTROINTESTINAL HEMORRHAG
380,2020-10-01,1.8831,4.9, ,6.3,Y, ,COMPLICATED PEPTIC ULCER W
381,2020-10-01,1.0597,3.2, ,3.9,Y, ,COMPLICATED PEPTIC ULCER W
382,2020-10-01,0.7683,2.4, ,2.9,Y, ,COMPLICATED PEPTIC ULCER W
383,2020-10-01,1.3109,3.8, ,4.8, , ,UNCOMPLICATED PEPTIC ULCER
384,2020-10-01,0.8924,2.5, ,3.1, , ,UNCOMPLICATED PEPTIC ULCER
385,2020-10-01,1.6191,5.0, ,6.6, , ,INFLAMMATORY BOWEL DISEASE
386,2020-10-01,0.9935,3.5, ,4.3, , ,INFLAMMATORY BOWEL DISEASE
387,2020-10-01,0.7135,2.6, ,3.2, , ,INFLAMMATORY BOWEL DISEASE
388,2020-10-01,1.5118,4.7, ,6.1,Y, ,GASTROINTESTINAL OBSTRUCTI
389,2020-10-01,0.8218,3.2, ,3.9,Y, ,GASTROINTESTINAL OBSTRUCTI
390,2020-10-01,0.5826,2.4, ,2.8,Y, ,GASTROINTESTINAL OBSTRUCTI
391,2020-10-01,1.2444,3.7, ,4.9, , ,"ESOPHAGITIS, GASTROENTERIT"
392,2020-10-01,0.7644,2.6, ,3.2, , ,"ESOPHAGITIS, GASTROENTERIT"
393,2020-10-01,1.6536,4.3, ,6.0, , ,OTHER DIGESTIVE SYSTEM DIA
394,2020-10-01,0.9386,3.0, ,3.8, , ,OTHER DIGESTIVE SYSTEM DIA
395,2020-10-01,0.6497,2.2, ,2.6, , ,OTHER DIGESTIVE SYSTEM DIA
405,2020-10-01,5.7305,9.5, ,13.0,Y, ,"PANCREAS, LIVER AND SHUNT"
406,2020-10-01,2.8770,5.1, ,6.4,Y, ,"PANCREAS, LIVER AND SHUNT"
407,2020-10-01,2.1160,3.7, ,4.4,Y, ,"PANCREAS, LIVER AND SHUNT"
408,2020-10-01,3.7495,8.4, ,10.8, , ,BILIARY TRACT PROCEDURES E
409,2020-10-01,2.1143,4.8, ,5.9, , ,BILIARY TRACT PROCEDURES E
410,2020-10-01,1.5657,3.5, ,4.1, , ,BILIARY TRACT PROCEDURES E
411,2020-10-01,3.7524,7.8, ,9.7, , ,CHOLECYSTECTOMY WITH C.D.E
412,2020-10-01,2.2757,5.0, ,6.2, , ,CHOLECYSTECTOMY WITH C.D.E
413,2020-10-01,1.7314,3.6, ,4.1, , ,CHOLECYSTECTOMY WITH C.D.E
414,2020-10-01,3.6255,8.0, ,9.9,Y, ,CHOLECYSTECTOMY EXCEPT BY
415,2020-10-01,2.0319,4.9, ,5.8,Y, ,CHOLECYSTECTOMY EXCEPT BY
416,2020-10-01,1.4222,3.0, ,3.6,Y, ,CHOLECYSTECTOMY EXCEPT BY
417,2020-10-01,2.4235,5.1, ,6.4, , ,LAPAROSCOPIC CHOLECYSTECTO
418,2020-10-01,1.6881,3.5, ,4.2, , ,LAPAROSCOPIC CHOLECYSTECTO
419,2020-10-01,1.3152,2.4, ,2.8, , ,LAPAROSCOPIC CHOLECYSTECTO
420,2020-10-01,3.5141,7.3, ,10.2, , ,HEPATOBILIARY DIAGNOSTIC P
421,2020-10-01,1.9089,3.8, ,5.2, , ,HEPATOBILIARY DIAGNOSTIC P
422,2020-10-01,1.4514,2.7, ,3.3, , ,HEPATOBILIARY DIAGNOSTIC P
423,2020-10-01,4.1790,8.4, ,11.8, , ,OTHER HEPATOBILIARY OR PAN
424,2020-10-01,2.2816,4.7, ,6.3, , ,OTHER HEPATOBILIARY OR PAN
425,2020-10-01,1.5433,2.2, ,2.8, , ,OTHER HEPATOBILIARY OR PAN
432,2020-10-01,1.8821,4.7, ,6.4, , ,CIRRHOSIS AND ALCOHOLIC HE
433,2020-10-01,1.0285,3.3, ,4.2, , ,CIRRHOSIS AND ALCOHOLIC HE
434,2020-10-01,0.6196,2.2, ,2.8, , ,CIRRHOSIS AND ALCOHOLIC HE
435,2020-10-01,1.7528,4.8, ,6.3, , ,MALIGNANCY OF HEPATOBILIAR
436,2020-10-01,1.1202,3.4, ,4.3, , ,MALIGNANCY OF HEPATOBILIAR
437,2020-10-01,0.8945,2.4, ,3.0, , ,MALIGNANCY OF HEPATOBILIAR
438,2020-10-01,1.5963,4.6, ,6.2, , ,DISORDERS OF PANCREAS EXCE
439,2020-10-01,0.8444,3.1, ,3.8, , ,DISORDERS OF PANCREAS EXCE
440,2020-10-01,0.6059,2.4, ,2.8, , ,DISORDERS OF PANCREAS EXCE
441,2020-10-01,1.8837,4.7, ,6.4,Y, ,DISORDERS OF LIVER EXCEPT
442,2020-10-01,0.9316,3.2, ,4.0,Y, ,DISORDERS OF LIVER EXCEPT
443,2020-10-01,0.6628,2.4, ,2.9,Y, ,DISORDERS OF LIVER EXCEPT
444,2020-10-01,1.6688,4.4, ,5.7, , ,DISORDERS OF THE BILIARY T
445,2020-10-01,1.0768,3.0, ,3.8, , ,DISORDERS OF THE BILIARY T
446,2020-10-01,0.8162,2.2, ,2.6, , ,DISORDERS OF THE BILIARY T
453,2020-10-01,9.1936,7.5, ,9.6, , ,COMBINED ANTERIOR AND POST
454,2020-10-01,6.0981,3.8, ,4.4, , ,COMBINED ANTERIOR AND POST
455,2020-10-01,4.7910,2.4, ,2.8, , ,COMBINED ANTERIOR AND POST
456,2020-10-01,8.5981,9.5, ,11.6, , ,SPINAL FUSION EXCEPT CERVI
457,2020-10-01,6.5020,5.2, ,6.1, , ,SPINAL FUSION EXCEPT CERVI
458,2020-10-01,5.0174,3.0, ,3.4, , ,SPINAL FUSION EXCEPT CERVI
459,2020-10-01,6.7318,6.9, ,8.6,Y, ,SPINAL FUSION EXCEPT CERVI
460,2020-10-01,3.9327,2.7, ,3.3,Y, ,SPINAL FUSION EXCEPT CERVI
461,2020-10-01,6.0762,6.7, ,9.1, , ,BILATERAL OR MULTIPLE MAJO
462,2020-10-01,3.1442,2.6, ,2.9, , ,BILATERAL OR MULTIPLE MAJO
463,2020-10-01,5.3654,9.9, ,13.4,Y, ,WOUND DEBRIDEMENT AND SKIN
464,2020-10-01,2.9745,5.5, ,7.2,Y, ,WOUND DEBRIDEMENT AND SKIN
465,2020-10-01,1.8436,2.6, ,3.4,Y, ,WOUND DEBRIDEMENT AND SKIN
466,2020-10-01,5.3450,7.0, ,8.8,Y, ,REVISION OF HIP OR KNEE RE
467,2020-10-01,3.5762,3.3, ,4.1,Y, ,REVISION OF HIP OR KNEE RE
468,2020-10-01,2.8040,1.9, ,2.2,Y, ,REVISION OF HIP OR KNEE RE
469,2020-10-01,3.0844,3.1, ,4.2,Y, ,MAJOR HIP AND KNEE JOINT R
470,2020-10-01,1.8999,1.8, ,2.0,Y, ,MAJOR HIP AND KNEE JOINT R
471,2020-10-01,5.0168,6.8, ,9.0, , ,CERVICAL SPINAL FUSION WIT
472,2020-10-01,3.0532,2.5, ,3.4, , ,CERVICAL SPINAL FUSION WIT
473,2020-10-01,2.5402,1.6, ,2.0, , ,CERVICAL SPINAL FUSION WIT
474,2020-10-01,4.0728,9.4, ,12.0,Y, ,AMPUTATION FOR MUSCULOSKEL
475,2020-10-01,2.1936,5.8, ,7.2,Y, ,AMPUTATION FOR MUSCULOSKEL
476,2020-10-01,1.1598,2.9, ,3.5,Y, ,AMPUTATION FOR MUSCULOSKEL
477,2020-10-01,3.3569,8.1, ,10.1,Y,Y,BIOPSIES OF MUSCULOSKELETA
478,2020-10-01,2.3569,5.2, ,6.5,Y,Y,BIOPSIES OF MUSCULOSKELETA
479,2020-10-01,1.8093,3.3, ,4.0,Y,Y,BIOPSIES OF MUSCULOSKELETA
480,2020-10-01,3.0245,6.2, ,7.3,Y,Y,HIP AND FEMUR PROCEDURES E
481,2020-10-01,2.0955,4.3, ,4.7,Y,Y,HIP AND FEMUR PROCEDURES E
482,2020-10-01,1.6468,3.3, ,3.6,Y,Y,HIP AND FEMUR PROCEDURES E
483,2020-10-01,2.3863,1.4, ,1.7, , ,MAJOR JOINT OR LIMB REATTA
485,2020-10-01,3.4076,8.0, ,9.6, , ,KNEE PROCEDURES WITH PRINC
486,2020-10-01,2.1484,5.2, ,6.1, , ,KNEE PROCEDURES WITH PRINC
487,2020-10-01,1.6403,3.6, ,4.1, , ,KNEE PROCEDURES WITH PRINC
488,2020-10-01,1.9746,3.1, ,4.2,Y, ,KNEE PROCEDURES WITHOUT PR
489,2020-10-01,1.2982,1.7, ,2.1,Y, ,KNEE PROCEDURES WITHOUT PR
492,2020-10-01,3.4682,6.2, ,7.8,Y,Y,LOWER EXTREMITY AND HUMERU
493,2020-10-01,2.3252,4.0, ,4.8,Y,Y,LOWER EXTREMITY AND HUMERU
494,2020-10-01,1.8519,2.7, ,3.2,Y,Y,LOWER EXTREMITY AND HUMERU
495,2020-10-01,3.6342,7.3, ,9.6,Y,Y,LOCAL EXCISION AND REMOVAL
496,2020-10-01,1.9856,3.4, ,4.5,Y,Y,LOCAL EXCISION AND REMOVAL
497,2020-10-01,1.4587,1.8, ,2.3,Y,Y,LOCAL EXCISION AND REMOVAL
498,2020-10-01,2.5843,5.6, ,8.0, , ,LOCAL EXCISION AND REMOVAL
499,2020-10-01,1.1987,2.0, ,2.5, , ,LOCAL EXCISION AND REMOVAL
500,2020-10-01,3.1539,7.4, ,9.8,Y,Y,SOFT TISSUE PROCEDURES WIT
501,2020-10-01,1.7450,4.1, ,5.3,Y,Y,SOFT TISSUE PROCEDURES WIT
502,2020-10-01,1.3308,2.4, ,3.0,Y,Y,SOFT TISSUE PROCEDURES WIT
503,2020-10-01,2.6287,6.8, ,8.6, , ,FOOT PROCEDURES WITH MCC
504,2020-10-01,1.7739,3.9, ,4.8, , ,FOOT PROCEDURES WITH CC
505,2020-10-01,1.7739,3.9, ,4.8, , ,FOOT PROCEDURES WITHOUT CC
506,2020-10-01,1.4757,3.8, ,4.9, , ,MAJOR THUMB OR JOINT PROCE
507,2020-10-01,2.0223,4.7, ,5.9, , ,MAJOR SHOULDER OR ELBOW JO
508,2020-10-01,1.4140,2.3, ,2.8, , ,MAJOR SHOULDER OR ELBOW JO
509,2020-10-01,1.6738,4.1, ,5.2, , ,ARTHROSCOPY
510,2020-10-01,2.7307,4.9, ,6.1,Y, ,"SHOULDER, ELBOW OR FOREARM"
511,2020-10-01,1.9685,3.4, ,4.0,Y, ,"SHOULDER, ELBOW OR FOREARM"
512,2020-10-01,1.5562,2.1, ,2.5,Y, ,"SHOULDER, ELBOW OR FOREARM"
513,2020-10-01,1.5590,4.0, ,5.1, , ,"HAND OR WRIST PROCEDURES,"
514,2020-10-01,0.9942,2.4, ,2.9, , ,"HAND OR WRIST PROCEDURES,"
515,2020-10-01,3.1370,6.4, ,8.2,Y,Y,OTHER MUSCULOSKELETAL SYST
516,2020-10-01,1.9611,3.7, ,4.6,Y,Y,OTHER MUSCULOSKELETAL SYST
517,2020-10-01,1.3967,2.1, ,2.6,Y,Y,OTHER MUSCULOSKELETAL SYST
518,2020-10-01,3.5843,4.2, ,6.4,Y,Y,BACK AND NECK PROCEDURES E
519,2020-10-01,1.9577,3.2, ,4.1,Y,Y,BACK AND NECK PROCEDURES E
520,2020-10-01,1.4174,2.0, ,2.4,Y,Y,BACK AND NECK PROCEDURES E
521,2020-10-01,3.0634,6.2, ,7.2,Y,Y,HIP REPLACEMENT WITH PRINC
522,2020-10-01,2.1891,4.1, ,4.5,Y,Y,HIP REPLACEMENT WITH PRINC
533,2020-10-01,1.4126,4.0, ,5.2,Y, ,FRACTURES OF FEMUR WITH MC
534,2020-10-01,0.7886,2.8, ,3.4,Y, ,FRACTURES OF FEMUR WITHOUT
535,2020-10-01,1.2338,3.8, ,4.7,Y, ,FRACTURES OF HIP AND PELVI
536,2020-10-01,0.7716,2.9, ,3.3,Y, ,FRACTURES OF HIP AND PELVI
537,2020-10-01,0.9332,3.1, ,3.7, , ,"SPRAINS, STRAINS, AND DISL"
538,2020-10-01,0.7214,2.6, ,3.1, , ,"SPRAINS, STRAINS, AND DISL"
539,2020-10-01,1.9412,5.9, ,7.9,Y, ,OSTEOMYELITIS WITH MCC
540,2020-10-01,1.2953,4.3, ,5.7,Y, ,OSTEOMYELITIS WITH CC
541,2020-10-01,0.8406,3.1, ,3.9,Y, ,OSTEOMYELITIS WITHOUT CC/M
542,2020-10-01,1.8053,5.0, ,6.7,Y, ,PATHOLOGICAL FRACTURES AND
543,2020-10-01,1.0433,3.5, ,4.3,Y, ,PATHOLOGICAL FRACTURES AND
544,2020-10-01,0.7762,2.8, ,3.2,Y, ,PATHOLOGICAL FRACTURES AND
545,2020-10-01,2.4995,5.5, ,7.9,Y, ,CONNECTIVE TISSUE DISORDER
546,2020-10-01,1.2066,3.5, ,4.5,Y, ,CONNECTIVE TISSUE DISORDER
547,2020-10-01,0.8330,2.5, ,3.1,Y, ,CONNECTIVE TISSUE DISORDER
548,2020-10-01,2.0296,5.7, ,7.7, , ,SEPTIC ARTHRITIS WITH MCC
549,2020-10-01,1.2469,4.0, ,5.2, , ,SEPTIC ARTHRITIS WITH CC
550,2020-10-01,0.8827,3.0, ,3.5, , ,SEPTIC ARTHRITIS WITHOUT C
551,2020-10-01,1.6231,4.3, ,5.7,Y, ,MEDICAL BACK PROBLEMS WITH
552,2020-10-01,0.9420,2.9, ,3.6,Y, ,MEDICAL BACK PROBLEMS WITH
553,2020-10-01,1.2683,3.9, ,5.0, , ,BONE DISEASES AND ARTHROPA
554,2020-10-01,0.7904,2.8, ,3.3, , ,BONE DISEASES AND ARTHROPA
555,2020-10-01,1.3628,3.8, ,5.0, , ,SIGNS AND SYMPTOMS OF MUSC
556,2020-10-01,0.8063,2.6, ,3.2, , ,SIGNS AND SYMPTOMS OF MUSC
557,2020-10-01,1.3939,4.6, ,5.8,Y, ,"TENDONITIS, MYOSITIS AND B"
558,2020-10-01,0.8583,3.1, ,3.8,Y, ,"TENDONITIS, MYOSITIS AND B"
559,2020-10-01,1.8679,4.8, ,6.8,Y, ,"AFTERCARE, MUSCULOSKELETAL"
560,2020-10-01,1.0764,3.7, ,4.9,Y, ,"AFTERCARE, MUSCULOSKELETAL"
561,2020-10-01,0.7911,2.7, ,3.7,Y, ,"AFTERCARE, MUSCULOSKELETAL"
562,2020-10-01,1.4080,4.0, ,5.1,Y, ,"FRACTURE, SPRAIN, STRAIN A"
563,2020-10-01,0.8708,3.0, ,3.5,Y, ,"FRACTURE, SPRAIN, STRAIN A"
564,2020-10-01,1.5138,4.6, ,5.8, , ,OTHER MUSCULOSKELETAL SYST
565,2020-10-01,1.0063,3.4, ,4.1, , ,OTHER MUSCULOSKELETAL SYST
566,2020-10-01,0.7515,2.5, ,3.0, , ,OTHER MUSCULOSKELETAL SYST
570,2020-10-01,2.8363,7.3, ,9.5,Y, ,SKIN DEBRIDEMENT WITH MCC
571,2020-10-01,1.6328,4.8, ,6.0,Y, ,SKIN DEBRIDEMENT WITH CC
572,2020-10-01,1.1026,3.0, ,3.7,Y, ,SKIN DEBRIDEMENT WITHOUT C
573,2020-10-01,5.5373,10.8, ,15.9,Y, ,SKIN GRAFT FOR SKIN ULCER
574,2020-10-01,3.2465,7.6, ,11.0,Y, ,SKIN GRAFT FOR SKIN ULCER
575,2020-10-01,1.7615,4.5, ,5.7,Y, ,SKIN GRAFT FOR SKIN ULCER
576,2020-10-01,5.0601,9.3, ,13.4, , ,SKIN GRAFT EXCEPT FOR SKIN
577,2020-10-01,2.5474,4.6, ,6.6, , ,SKIN GRAFT EXCEPT FOR SKIN
578,2020-10-01,1.5947,2.8, ,3.7, , ,SKIN GRAFT EXCEPT FOR SKIN
579,2020-10-01,2.9278,7.0, ,9.4,Y, ,"OTHER SKIN, SUBCUTANEOUS T"
580,2020-10-01,1.6031,4.0, ,5.3,Y, ,"OTHER SKIN, SUBCUTANEOUS T"
581,2020-10-01,1.2599,2.3, ,2.9,Y, ,"OTHER SKIN, SUBCUTANEOUS T"
582,2020-10-01,1.6416,2.3, ,3.1, , ,MASTECTOMY FOR MALIGNANCY
583,2020-10-01,1.5416,1.7, ,2.0, , ,MASTECTOMY FOR MALIGNANCY
584,2020-10-01,1.8303,3.4, ,4.4, , ,"BREAST BIOPSY, LOCAL EXCIS"
585,2020-10-01,1.7423,2.2, ,2.7, , ,"BREAST BIOPSY, LOCAL EXCIS"
592,2020-10-01,1.6867,5.4, ,7.2,Y, ,SKIN ULCERS WITH MCC
593,2020-10-01,1.1368,4.1, ,5.3,Y, ,SKIN ULCERS WITH CC
594,2020-10-01,0.8187,3.2, ,4.0,Y, ,SKIN ULCERS WITHOUT CC/MCC
595,2020-10-01,2.0121,5.5, ,7.5, , ,MAJOR SKIN DISORDERS WITH
596,2020-10-01,0.9892,3.3, ,4.3, , ,MAJOR SKIN DISORDERS WITHO
597,2020-10-01,1.6367,4.6, ,6.2, , ,MALIGNANT BREAST DISORDERS
598,2020-10-01,1.1112,3.3, ,4.5, , ,MALIGNANT BREAST DISORDERS
599,2020-10-01,0.6712,2.5, ,3.2, , ,MALIGNANT BREAST DISORDERS
600,2020-10-01,0.9957,3.5, ,4.3, , ,NON-MALIGNANT BREAST DISOR
601,2020-10-01,0.6876,2.8, ,3.3, , ,NON-MALIGNANT BREAST DISOR
602,2020-10-01,1.4366,4.6, ,5.7,Y, ,CELLULITIS WITH MCC
603,2020-10-01,0.8448,3.2, ,3.8,Y, ,CELLULITIS WITHOUT MCC
604,2020-10-01,1.4913,3.8, ,5.2, , ,"TRAUMA TO THE SKIN, SUBCUT"
605,2020-10-01,0.9092,2.7, ,3.3, , ,"TRAUMA TO THE SKIN, SUBCUT"
606,2020-10-01,1.5110,4.3, ,6.0, , ,MINOR SKIN DISORDERS WITH
607,2020-10-01,0.8256,2.9, ,3.6, , ,MINOR SKIN DISORDERS WITHO
614,2020-10-01,2.3868,3.2, ,4.6, , ,ADRENAL AND PITUITARY PROC
615,2020-10-01,1.5741,1.8, ,2.2, , ,ADRENAL AND PITUITARY PROC
616,2020-10-01,3.9888,10.0, ,12.3,Y, ,AMPUTATION OF LOWER LIMB F
617,2020-10-01,2.0341,5.8, ,7.0,Y, ,AMPUTATION OF LOWER LIMB F
618,2020-10-01,1.3030,4.2, ,4.8,Y, ,AMPUTATION OF LOWER LIMB F
619,2020-10-01,3.0611,2.8, ,4.7, , ,O.R. PROCEDURES FOR OBESIT
620,2020-10-01,1.7611,1.8, ,2.2, , ,O.R. PROCEDURES FOR OBESIT
621,2020-10-01,1.5964,1.4, ,1.6, , ,O.R. PROCEDURES FOR OBESIT
622,2020-10-01,3.6128,8.3, ,11.1,Y, ,SKIN GRAFTS AND WOUND DEBR
623,2020-10-01,1.8729,5.3, ,6.5,Y, ,SKIN GRAFTS AND WOUND DEBR
624,2020-10-01,1.0943,3.2, ,3.9,Y, ,SKIN GRAFTS AND WOUND DEBR
625,2020-10-01,2.8412,4.8, ,7.0, , ,"THYROID, PARATHYROID AND T"
626,2020-10-01,1.6523,2.3, ,3.3, , ,"THYROID, PARATHYROID AND T"
627,2020-10-01,1.1818,1.4, ,1.7, , ,"THYROID, PARATHYROID AND T"
628,2020-10-01,3.6981,7.4, ,10.5,Y, ,"OTHER ENDOCRINE, NUTRITION"
629,2020-10-01,2.3468,6.1, ,7.3,Y, ,"OTHER ENDOCRINE, NUTRITION"
630,2020-10-01,1.4069,2.4, ,3.0,Y, ,"OTHER ENDOCRINE, NUTRITION"
637,2020-10-01,1.3747,3.8, ,5.0,Y, ,DIABETES WITH MCC
638,2020-10-01,0.8794,2.9, ,3.6,Y, ,DIABETES WITH CC
639,2020-10-01,0.6093,2.1, ,2.5,Y, ,DIABETES WITHOUT CC/MCC
640,2020-10-01,1.2278,3.3, ,4.5,Y, ,MISCELLANEOUS DISORDERS OF
641,2020-10-01,0.7530,2.6, ,3.2,Y, ,MISCELLANEOUS DISORDERS OF
642,2020-10-01,1.2875,3.3, ,4.4, , ,INBORN AND OTHER DISORDERS
643,2020-10-01,1.6633,5.0, ,6.3,Y, ,ENDOCRINE DISORDERS WITH M
644,2020-10-01,1.0183,3.5, ,4.2,Y, ,ENDOCRINE DISORDERS WITH C
645,2020-10-01,0.7678,2.7, ,3.2,Y, ,ENDOCRINE DISORDERS WITHOU
650,2020-10-01,4.5131,6.8, ,8.3, , ,KIDNEY TRANSPLANT WITH HEM
651,2020-10-01,3.6936,6.0, ,6.8, , ,KIDNEY TRANSPLANT WITH HEM
652,2020-10-01,3.1819,4.7, ,5.3, , ,KIDNEY TRANSPLANT
653,2020-10-01,5.4492,10.2, ,13.0,Y, ,MAJOR BLADDER PROCEDURES W
654,2020-10-01,2.9002,5.6, ,6.7,Y, ,MAJOR BLADDER PROCEDURES W
655,2020-10-01,2.0801,3.6, ,4.2,Y, ,MAJOR BLADDER PROCEDURES W
656,2020-10-01,3.2817,5.6, ,7.6, , ,KIDNEY AND URETER PROCEDUR
657,2020-10-01,1.9341,3.2, ,4.0, , ,KIDNEY AND URETER PROCEDUR
658,2020-10-01,1.5791,2.1, ,2.3, , ,KIDNEY AND URETER PROCEDUR
659,2020-10-01,2.6648,5.9, ,7.9,Y, ,KIDNEY AND URETER PROCEDUR
660,2020-10-01,1.4434,3.1, ,4.0,Y, ,KIDNEY AND URETER PROCEDUR
661,2020-10-01,1.0644,1.9, ,2.2,Y, ,KIDNEY AND URETER PROCEDUR
662,2020-10-01,2.9298,6.9, ,9.6, , ,MINOR BLADDER PROCEDURES W
663,2020-10-01,1.5949,3.7, ,4.9, , ,MINOR BLADDER PROCEDURES W
664,2020-10-01,1.1842,1.9, ,2.4, , ,MINOR BLADDER PROCEDURES W
665,2020-10-01,3.0367,7.6, ,9.7, , ,PROSTATECTOMY WITH MCC
666,2020-10-01,1.7343,3.9, ,5.3, , ,PROSTATECTOMY WITH CC
667,2020-10-01,0.9949,2.0, ,2.5, , ,PROSTATECTOMY WITHOUT CC/M
668,2020-10-01,2.7551,7.0, ,9.2, , ,TRANSURETHRAL PROCEDURES W
669,2020-10-01,1.5319,3.7, ,4.8, , ,TRANSURETHRAL PROCEDURES W
670,2020-10-01,0.9765,2.0, ,2.5, , ,TRANSURETHRAL PROCEDURES W
671,2020-10-01,1.7767,3.9, ,5.8, , ,URETHRAL PROCEDURES WITH C
672,2020-10-01,1.1509,1.6, ,2.0, , ,URETHRAL PROCEDURES WITHOU
673,2020-10-01,3.4631,7.7, ,10.5, , ,OTHER KIDNEY AND URINARY T
674,2020-10-01,2.3804,5.9, ,7.6, , ,OTHER KIDNEY AND URINARY T
675,2020-10-01,1.7520,2.7, ,3.7, , ,OTHER KIDNEY AND URINARY T
682,2020-10-01,1.4702,4.3, ,5.7,Y, ,RENAL FAILURE WITH MCC
683,2020-10-01,0.8781,3.1, ,3.8,Y, ,RENAL FAILURE WITH CC
684,2020-10-01,0.6075,2.2, ,2.6,Y, ,RENAL FAILURE WITHOUT CC/M
686,2020-10-01,1.8732,5.0, ,7.0, , ,KIDNEY AND URINARY TRACT N
687,2020-10-01,1.0478,3.3, ,4.3, , ,KIDNEY AND URINARY TRACT N
688,2020-10-01,0.6853,1.9, ,2.2, , ,KIDNEY AND URINARY TRACT N
689,2020-10-01,1.1113,3.8, ,4.7,Y, ,KIDNEY AND URINARY TRACT I
690,2020-10-01,0.7922,2.9, ,3.5,Y, ,KIDNEY AND URINARY TRACT I
693,2020-10-01,1.2688,3.7, ,5.0, , ,URINARY STONES WITH MCC
694,2020-10-01,0.7293,2.1, ,2.6, , ,URINARY STONES WITHOUT MCC
695,2020-10-01,1.1363,3.6, ,4.7, , ,KIDNEY AND URINARY TRACT S
696,2020-10-01,0.6897,2.3, ,2.9, , ,KIDNEY AND URINARY TRACT S
697,2020-10-01,0.9970,2.8, ,3.6, , ,URETHRAL STRICTURE
698,2020-10-01,1.6067,4.7, ,6.0,Y, ,OTHER KIDNEY AND URINARY T
699,2020-10-01,1.0252,3.3, ,4.1,Y, ,OTHER KIDNEY AND URINARY T
700,2020-10-01,0.7448,2.4, ,2.9,Y, ,OTHER KIDNEY AND URINARY T
707,2020-10-01,1.9206,2.5, ,3.4, , ,MAJOR MALE PELVIC PROCEDUR
708,2020-10-01,1.4914,1.4, ,1.6, , ,MAJOR MALE PELVIC PROCEDUR
709,2020-10-01,2.3119,4.0, ,6.5, , ,PENIS PROCEDURES WITH CC/M
710,2020-10-01,1.5999,1.7, ,2.1, , ,PENIS PROCEDURES WITHOUT C
711,2020-10-01,2.1303,5.3, ,7.4, , ,TESTES PROCEDURES WITH CC/
712,2020-10-01,1.0575,2.5, ,3.1, , ,TESTES PROCEDURES WITHOUT
713,2020-10-01,1.4916,2.8, ,4.0, , ,TRANSURETHRAL PROSTATECTOM
714,2020-10-01,0.9285,1.6, ,1.9, , ,TRANSURETHRAL PROSTATECTOM
715,2020-10-01,2.0189,5.0, ,6.8, , ,OTHER MALE REPRODUCTIVE SY
716,2020-10-01,1.2765,1.4, ,1.6, , ,OTHER MALE REPRODUCTIVE SY
717,2020-10-01,1.7985,3.7, ,5.2, , ,OTHER MALE REPRODUCTIVE SY
718,2020-10-01,1.2362,2.2, ,2.7, , ,OTHER MALE REPRODUCTIVE SY
722,2020-10-01,1.7090,5.1, ,7.1, , ,"MALIGNANCY, MALE REPRODUCT"
723,2020-10-01,1.0891,3.5, ,4.5, , ,"MALIGNANCY, MALE REPRODUCT"
724,2020-10-01,0.6494,1.8, ,2.3, , ,"MALIGNANCY, MALE REPRODUCT"
725,2020-10-01,1.2819,4.0, ,5.4, , ,BENIGN PROSTATIC HYPERTROP
726,2020-10-01,0.7433,2.5, ,3.1, , ,BENIGN PROSTATIC HYPERTROP
727,2020-10-01,1.4181,4.4, ,5.6, , ,INFLAMMATION OF THE MALE R
728,2020-10-01,0.8035,2.9, ,3.6, , ,INFLAMMATION OF THE MALE R
729,2020-10-01,1.0048,3.1, ,4.1, , ,OTHER MALE REPRODUCTIVE SY
