diagnosticRelatedGroup,effectiveDate,weight,geometricMeanLengthOfStay,lowVolumeDrg,arithmeticMeanLengthOfStay,postAcuteCare,specialPaymentPostAcuteCare,description
377,2022-10-01,1.778,4.5,,5.8,Y,,GASTROINTESTINAL HEMORRHAG
378,2022-10-01,0.985,3,,3.5,Y,,GASTROINTESTINAL HEMORRHAG
379,2022-10-01,0.6338,2.1,,2.4,Y,,GASTROINTESTINAL HEMORRHAG
380,2022-10-01,1.9041,5,,6.5,Y,,COMPLICATED PEPTIC ULCER W
381,2022-10-01,1.0555,3.1,,3.8,Y,,COMPLICATED PEPTIC ULCER W
382,2022-10-01,0.7698,2.3,,2.8,Y,,COMPLICATED PEPTIC ULCER W
383,2022-10-01,1.36,3.9,,5.1,,,UNCOMPLICATED PEPTIC ULCER
384,2022-10-01,0.9016,2.6,,3.1,,,UNCOMPLICATED PEPTIC ULCER
385,2022-10-01,1.6287,5,,6.7,,,INFLAMMATORY BOWEL DISEASE
386,2022-10-01,0.9898,3.4,,4.3,,,INFLAMMATORY BOWEL DISEASE
387,2022-10-01,0.6916,2.6,,3.2,,,INFLAMMATORY BOWEL DISEASE
388,2022-10-01,1.4674,4.6,,6.1,Y,,GASTROINTESTINAL OBSTRUCTI
389,2022-10-01,0.8071,3,,3.7,Y,,GASTROINTESTINAL OBSTRUCTI
390,2022-10-01,0.5655,2.3,,2.7,Y,,GASTROINTESTINAL OBSTRUCTI
391,2022-10-01,1.284,3.8,,5.1,,,"ESOPHAGITIS, GASTROENTERIT"
392,2022-10-01,0.7876,2.6,,3.2,,,"ESOPHAGITIS, GASTROENTERIT"
393,2022-10-01,1.6113,4.3,,5.9,,,OTHER DIGESTIVE SYSTEM DIA
394,2022-10-01,0.943,3,,3.8,,,OTHER DIGESTIVE SYSTEM DIA
395,2022-10-01,0.6449,2.1,,2.5,,,OTHER DIGESTIVE SYSTEM DIA
405,2022-10-01,5.5419,9.1,,12.3,Y,,"PANCREAS, LIVER AND SHUNT"
406,2022-10-01,2.9297,5.1,,6.3,Y,,"PANCREAS, LIVER AND SHUNT"
407,2022-10-01,2.2257,3.6,,4.2,Y,,"PANCREAS, LIVER AND SHUNT"
408,2022-10-01,3.6695,7.9,,10.3,,,BILIARY TRACT PROCEDURES E
409,2022-10-01,2.1314,4.8,,5.9,,,BILIARY TRACT PROCEDURES E
410,2022-10-01,1.6977,3.3,,3.9,,,BILIARY TRACT PROCEDURES E
411,2022-10-01,3.3782,6,,7.9,,,CHOLECYSTECTOMY WITH C.D.E
412,2022-10-01,2.2957,4.5,,5.8,,,CHOLECYSTECTOMY WITH C.D.E
413,2022-10-01,1.6204,2.9,,3.4,,,CHOLECYSTECTOMY WITH C.D.E
414,2022-10-01,3.5347,7.6,,9.8,Y,,CHOLECYSTECTOMY EXCEPT BY
415,2022-10-01,2,4.7,,5.6,Y,,CHOLECYSTECTOMY EXCEPT BY
416,2022-10-01,1.3764,2.9,,3.4,Y,,CHOLECYSTECTOMY EXCEPT BY
417,2022-10-01,2.3777,5,,6.3,,,LAPAROSCOPIC CHOLECYSTECTO
418,2022-10-01,1.661,3.4,,4.1,,,LAPAROSCOPIC CHOLECYSTECTO
419,2022-10-01,1.305,2.3,,2.7,,,LAPAROSCOPIC CHOLECYSTECTO
420,2022-10-01,3.2612,6.7,,9.3,,,HEPATOBILIARY DIAGNOSTIC P
421,2022-10-01,1.8116,3.7,,5.1,,,HEPATOBILIARY DIAGNOSTIC P
422,2022-10-01,1.3856,2.2,,2.8,,,HEPATOBILIARY DIAGNOSTIC P
423,2022-10-01,3.9319,7.8,,10.9,,,OTHER HEPATOBILIARY OR PAN
424,2022-10-01,2.3686,4.5,,6.1,,,OTHER HEPATOBILIARY OR PAN
425,2022-10-01,1.4306,2.2,,2.8,,,OTHER HEPATOBILIARY OR PAN
432,2022-10-01,1.8882,4.9,,6.6,,,CIRRHOSIS AND ALCOHOLIC HE
433,2022-10-01,1.0398,3.3,,4.2,,,CIRRHOSIS AND ALCOHOLIC HE
434,2022-10-01,0.6277,2.1,,2.5,,,CIRRHOSIS AND ALCOHOLIC HE
435,2022-10-01,1.7482,4.7,,6.2,,,MALIGNANCY OF HEPATOBILIAR
436,2022-10-01,1.1004,3.3,,4.2,,,MALIGNANCY OF HEPATOBILIAR
437,2022-10-01,0.8459,2.3,,2.8,,,MALIGNANCY OF HEPATOBILIAR
438,2022-10-01,1.6574,4.7,,6.4,,,DISORDERS OF PANCREAS EXCE
439,2022-10-01,0.8698,3.1,,3.8,,,DISORDERS OF PANCREAS EXCE
440,2022-10-01,0.6064,2.3,,2.7,,,DISORDERS OF PANCREAS EXCE
441,2022-10-01,1.8948,4.7,,6.5,Y,,DISORDERS OF LIVER EXCEPT
442,2022-10-01,0.946,3.1,,4,Y,,DISORDERS OF LIVER EXCEPT
443,2022-10-01,0.6519,2.4,,2.9,Y,,DISORDERS OF LIVER EXCEPT
444,2022-10-01,1.6647,4.4,,5.7,,,DISORDERS OF THE BILIARY T
445,2022-10-01,1.0996,3,,3.8,,,DISORDERS OF THE BILIARY T
446,2022-10-01,0.8117,2.2,,2.6,,,DISORDERS OF THE BILIARY T
453,2022-10-01,9.1548,7.5,,9.7,,,COMBINED ANTERIOR AND POST
454,2022-10-01,6.0909,3.7,,4.4,,,COMBINED ANTERIOR AND POST
455,2022-10-01,4.788,2.4,,2.8,,,COMBINED ANTERIOR AND POST
456,2022-10-01,8.4492,9.7,,12.2,,,SPINAL FUSION EXCEPT CERVI
457,2022-10-01,6.0368,5.2,,6.3,,,SPINAL FUSION EXCEPT CERVI
458,2022-10-01,4.8131,2.8,,3.3,,,SPINAL FUSION EXCEPT CERVI
459,2022-10-01,6.633,7.3,,9.3,Y,,SPINAL FUSION EXCEPT CERVI
460,2022-10-01,3.766,2.8,,3.5,Y,,SPINAL FUSION EXCEPT CERVI
461,2022-10-01,6.4152,6.4,,8.8,,,BILATERAL OR MULTIPLE MAJO
462,2022-10-01,2.9856,2.4,,2.8,,,BILATERAL OR MULTIPLE MAJO
463,2022-10-01,5.2416,10.1,,13.5,Y,,WOUND DEBRIDEMENT AND SKIN
464,2022-10-01,2.9872,5.5,,7.3,Y,,WOUND DEBRIDEMENT AND SKIN
465,2022-10-01,1.9927,2.7,,3.5,Y,,WOUND DEBRIDEMENT AND SKIN
466,2022-10-01,5.2451,7.1,,9,Y,,REVISION OF HIP OR KNEE RE
467,2022-10-01,3.6259,3.4,,4.3,Y,,REVISION OF HIP OR KNEE RE
468,2022-10-01,2.7893,1.8,,2.2,Y,,REVISION OF HIP OR KNEE RE
469,2022-10-01,3.2314,3.1,,4.5,Y,,MAJOR HIP AND KNEE JOINT R
470,2022-10-01,1.9119,1.7,,2,Y,,MAJOR HIP AND KNEE JOINT R
471,2022-10-01,5.037,7,,9.3,,,CERVICAL SPINAL FUSION WIT
472,2022-10-01,3.071,2.6,,3.6,,,CERVICAL SPINAL FUSION WIT
473,2022-10-01,2.5351,1.7,,2.1,,,CERVICAL SPINAL FUSION WIT
474,2022-10-01,4.0969,9.2,,11.7,Y,,AMPUTATION FOR MUSCULOSKEL
475,2022-10-01,2.2212,5.8,,7.2,Y,,AMPUTATION FOR MUSCULOSKEL
476,2022-10-01,1.2275,3,,3.7,Y,,AMPUTATION FOR MUSCULOSKEL
477,2022-10-01,3.4028,8.6,,10.7,Y,Y,BIOPSIES OF MUSCULOSKELETA
478,2022-10-01,2.3489,5.2,,6.4,Y,Y,BIOPSIES OF MUSCULOSKELETA
479,2022-10-01,1.7684,3.2,,4.1,Y,Y,BIOPSIES OF MUSCULOSKELETA
480,2022-10-01,2.966,6.2,,7.4,Y,Y,HIP AND FEMUR PROCEDURES E
481,2022-10-01,2.1124,4.4,,4.9,Y,Y,HIP AND FEMUR PROCEDURES E
482,2022-10-01,1.6461,3.2,,3.6,Y,Y,HIP AND FEMUR PROCEDURES E
483,2022-10-01,2.3576,1.4,,1.8,,,MAJOR JOINT OR LIMB REATTA
485,2022-10-01,3.251,8,,9.7,,,KNEE PROCEDURES WITH PRINC
486,2022-10-01,2.086,4.9,,5.7,,,KNEE PROCEDURES WITH PRINC
487,2022-10-01,1.604,3.5,,4.1,,,KNEE PROCEDURES WITH PRINC
488,2022-10-01,2.2692,3.5,,4.8,Y,,KNEE PROCEDURES WITHOUT PR
489,2022-10-01,1.3295,1.7,,2.1,Y,,KNEE PROCEDURES WITHOUT PR
492,2022-10-01,3.4859,6.3,,8.1,Y,Y,LOWER EXTREMITY AND HUMERU
493,2022-10-01,2.3758,4,,4.8,Y,Y,LOWER EXTREMITY AND HUMERU
494,2022-10-01,1.8888,2.7,,3.2,Y,Y,LOWER EXTREMITY AND HUMERU
495,2022-10-01,3.7144,7.8,,9.9,Y,Y,LOCAL EXCISION AND REMOVAL
496,2022-10-01,2.0997,3.6,,4.7,Y,Y,LOCAL EXCISION AND REMOVAL
497,2022-10-01,1.5217,1.9,,2.4,Y,Y,LOCAL EXCISION AND REMOVAL
498,2022-10-01,2.5631,5.8,,7.7,,,LOCAL EXCISION AND REMOVAL
499,2022-10-01,1.3187,2.1,,2.6,,,LOCAL EXCISION AND REMOVAL
500,2022-10-01,3.2045,7.4,,10,Y,Y,SOFT TISSUE PROCEDURES WIT
501,2022-10-01,1.7578,4.1,,5.3,Y,Y,SOFT TISSUE PROCEDURES WIT
502,2022-10-01,1.3745,2.3,,2.9,Y,Y,SOFT TISSUE PROCEDURES WIT
503,2022-10-01,2.5333,7,,8.5,,,FOOT PROCEDURES WITH MCC
504,2022-10-01,1.7748,4.5,,5.6,,,FOOT PROCEDURES WITH CC
505,2022-10-01,1.7668,2.5,,3,,,FOOT PROCEDURES WITHOUT CC
506,2022-10-01,1.4098,3.8,,4.7,,,MAJOR THUMB OR JOINT PROCE
507,2022-10-01,1.8548,4.7,,6,,,MAJOR SHOULDER OR ELBOW JO
508,2022-10-01,1.4482,2.2,,2.8,,,MAJOR SHOULDER OR ELBOW JO
509,2022-10-01,1.5179,3.6,,4.9,,,ARTHROSCOPY
510,2022-10-01,2.8881,5,,6.5,Y,,"SHOULDER, ELBOW OR FOREARM"
511,2022-10-01,1.979,3.2,,3.9,Y,,"SHOULDER, ELBOW OR FOREARM"
512,2022-10-01,1.6065,2.1,,2.5,Y,,"SHOULDER, ELBOW OR FOREARM"
513,2022-10-01,1.594,3.9,,5.1,,,"HAND OR WRIST PROCEDURES,"
514,2022-10-01,1.0327,2.2,,2.9,,,"HAND OR WRIST PROCEDURES,"
515,2022-10-01,3.1178,6.6,,8.5,Y,Y,OTHER MUSCULOSKELETAL SYST
516,2022-10-01,2.0338,3.8,,4.8,Y,Y,OTHER MUSCULOSKELETAL SYST
517,2022-10-01,1.5099,2.2,,2.8,Y,Y,OTHER MUSCULOSKELETAL SYST
518,2022-10-01,3.7277,5.2,,7.5,Y,Y,BACK AND NECK PROCEDURES E
519,2022-10-01,1.9993,3.2,,4.2,Y,Y,BACK AND NECK PROCEDURES E
520,2022-10-01,1.4798,2,,2.5,Y,Y,BACK AND NECK PROCEDURES E
521,2022-10-01,3.0192,6.2,,7.3,Y,Y,HIP REPLACEMENT WITH PRINC
522,2022-10-01,2.1729,4,,4.5,Y,Y,HIP REPLACEMENT WITH PRINC
533,2022-10-01,1.4263,4.1,,5.4,Y,,FRACTURES OF FEMUR WITH MC
534,2022-10-01,0.7959,2.7,,3.3,Y,,FRACTURES OF FEMUR WITHOUT
535,2022-10-01,1.2895,3.8,,4.9,Y,,FRACTURES OF HIP AND PELVI
536,2022-10-01,0.7771,2.7,,3.3,Y,,FRACTURES OF HIP AND PELVI
537,2022-10-01,0.9934,3.1,,3.9,,,"SPRAINS, STRAINS, AND DISL"
538,2022-10-01,0.6962,2.3,,2.8,,,"SPRAINS, STRAINS, AND DISL"
539,2022-10-01,1.9959,6.2,,8.2,Y,,OSTEOMYELITIS WITH MCC
540,2022-10-01,1.3466,4.4,,5.7,Y,,OSTEOMYELITIS WITH CC
541,2022-10-01,0.818,2.9,,3.6,Y,,OSTEOMYELITIS WITHOUT CC/M
542,2022-10-01,1.828,5.1,,6.8,Y,,PATHOLOGICAL FRACTURES AND
543,2022-10-01,1.089,3.4,,4.5,Y,,PATHOLOGICAL FRACTURES AND
544,2022-10-01,0.7781,2.6,,3.1,Y,,PATHOLOGICAL FRACTURES AND
545,2022-10-01,2.5086,5.6,,8.1,Y,,CONNECTIVE TISSUE DISORDER
546,2022-10-01,1.2056,3.4,,4.4,Y,,CONNECTIVE TISSUE DISORDER
547,2022-10-01,0.9148,2.6,,3.1,Y,,CONNECTIVE TISSUE DISORDER
548,2022-10-01,1.9399,5.8,,7.5,,,SEPTIC ARTHRITIS WITH MCC
549,2022-10-01,1.2117,4,,5.1,,,SEPTIC ARTHRITIS WITH CC
550,2022-10-01,1.0483,2.8,,3.6,,,SEPTIC ARTHRITIS WITHOUT C
551,2022-10-01,1.6734,4.4,,5.9,Y,,MEDICAL BACK PROBLEMS WITH
552,2022-10-01,0.9605,2.8,,3.5,Y,,MEDICAL BACK PROBLEMS WITH
553,2022-10-01,1.3259,4,,5.4,,,BONE DISEASES AND ARTHROPA
554,2022-10-01,0.8202,2.7,,3.4,,,BONE DISEASES AND ARTHROPA
555,2022-10-01,1.3312,3.7,,5,,,SIGNS AND SYMPTOMS OF MUSC
556,2022-10-01,0.808,2.5,,3.1,,,SIGNS AND SYMPTOMS OF MUSC
557,2022-10-01,1.4319,4.5,,5.9,Y,,"TENDONITIS, MYOSITIS AND B"
558,2022-10-01,0.869,3,,3.8,Y,,"TENDONITIS, MYOSITIS AND B"
559,2022-10-01,1.785,4.8,,6.7,Y,,"AFTERCARE, MUSCULOSKELETAL"
560,2022-10-01,1.0956,3.7,,4.9,Y,,"AFTERCARE, MUSCULOSKELETAL"
561,2022-10-01,0.7902,2.7,,3.9,Y,,"AFTERCARE, MUSCULOSKELETAL"
562,2022-10-01,1.4628,4,,5.3,Y,,"FRACTURE, SPRAIN, STRAIN A"
563,2022-10-01,0.8612,2.7,,3.3,Y,,"FRACTURE, SPRAIN, STRAIN A"
564,2022-10-01,1.5533,4.7,,6.1,,,OTHER MUSCULOSKELETAL SYST
565,2022-10-01,0.9874,3.3,,4.1,,,OTHER MUSCULOSKELETAL SYST
566,2022-10-01,0.7427,2.5,,3,,,OTHER MUSCULOSKELETAL SYST
570,2022-10-01,2.9171,7.5,,9.9,Y,,SKIN DEBRIDEMENT WITH MCC
571,2022-10-01,1.6486,4.8,,6.2,Y,,SKIN DEBRIDEMENT WITH CC
572,2022-10-01,1.2036,2.9,,3.7,Y,,SKIN DEBRIDEMENT WITHOUT C
573,2022-10-01,5.8705,11.3,,15.8,Y,,SKIN GRAFT FOR SKIN ULCER
574,2022-10-01,3.6046,8.1,,11.4,Y,,SKIN GRAFT FOR SKIN ULCER
575,2022-10-01,2.0496,4.4,,5.9,Y,,SKIN GRAFT FOR SKIN ULCER
576,2022-10-01,5.649,9.6,,14.6,,,SKIN GRAFT EXCEPT FOR SKIN
577,2022-10-01,2.6187,4.5,,6.5,,,SKIN GRAFT EXCEPT FOR SKIN
578,2022-10-01,1.7125,2.7,,3.7,,,SKIN GRAFT EXCEPT FOR SKIN
579,2022-10-01,3.1517,7.2,,9.8,Y,,"OTHER SKIN, SUBCUTANEOUS T"
580,2022-10-01,1.7362,4,,5.4,Y,,"OTHER SKIN, SUBCUTANEOUS T"
581,2022-10-01,1.4115,2,,2.6,Y,,"OTHER SKIN, SUBCUTANEOUS T"
582,2022-10-01,1.9348,2.4,,3.4,,,MASTECTOMY FOR MALIGNANCY
583,2022-10-01,1.5108,1.7,,2,,,MASTECTOMY FOR MALIGNANCY
584,2022-10-01,2.1358,3.5,,4.7,,,"BREAST BIOPSY, LOCAL EXCIS"
585,2022-10-01,1.8411,2.1,,2.5,,,"BREAST BIOPSY, LOCAL EXCIS"
592,2022-10-01,1.784,5.5,,7.5,Y,,SKIN ULCERS WITH MCC
593,2022-10-01,1.1519,4.1,,5.3,Y,,SKIN ULCERS WITH CC
594,2022-10-01,0.7739,3,,3.8,Y,,SKIN ULCERS WITHOUT CC/MCC
595,2022-10-01,2.1414,5.4,,7.7,,,MAJOR SKIN DISORDERS WITH
596,2022-10-01,1.0918,3.5,,4.6,,,MAJOR SKIN DISORDERS WITHO
597,2022-10-01,1.684,4.8,,6.5,,,MALIGNANT BREAST DISORDERS
598,2022-10-01,1.0681,3.3,,4.3,,,MALIGNANT BREAST DISORDERS
599,2022-10-01,0.7476,2.1,,2.4,,,MALIGNANT BREAST DISORDERS
600,2022-10-01,1.0411,3.4,,4.3,,,NON-MALIGNANT BREAST DISOR
601,2022-10-01,0.7039,2.6,,3.1,,,NON-MALIGNANT BREAST DISOR
602,2022-10-01,1.4412,4.6,,5.9,Y,,CELLULITIS WITH MCC
603,2022-10-01,0.8818,3.2,,3.9,Y,,CELLULITIS WITHOUT MCC
604,2022-10-01,1.5092,3.8,,5.3,,,"TRAUMA TO THE SKIN, SUBCUT"
605,2022-10-01,0.9104,2.5,,3.2,,,"TRAUMA TO THE SKIN, SUBCUT"
606,2022-10-01,1.5349,4.4,,6.1,,,MINOR SKIN DISORDERS WITH
607,2022-10-01,0.8482,2.9,,3.7,,,MINOR SKIN DISORDERS WITHO
614,2022-10-01,2.3499,3,,4.4,,,ADRENAL AND PITUITARY PROC
615,2022-10-01,1.4758,1.6,,1.9,,,ADRENAL AND PITUITARY PROC
616,2022-10-01,3.7645,9.7,,12,Y,,AMPUTATION OF LOWER LIMB F
617,2022-10-01,1.944,5.6,,6.7,Y,,AMPUTATION OF LOWER LIMB F
618,2022-10-01,1.1729,3.5,,4,Y,,AMPUTATION OF LOWER LIMB F
619,2022-10-01,2.8917,2.8,,4.7,,,O.R. PROCEDURES FOR OBESIT
620,2022-10-01,1.6856,1.7,,2,,,O.R. PROCEDURES FOR OBESIT
621,2022-10-01,1.555,1.3,,1.4,,,O.R. PROCEDURES FOR OBESIT
622,2022-10-01,3.6211,8.6,,11.6,Y,,SKIN GRAFTS AND WOUND DEBR
623,2022-10-01,1.8846,5.4,,6.6,Y,,SKIN GRAFTS AND WOUND DEBR
624,2022-10-01,0.989,2.6,,3.1,Y,,SKIN GRAFTS AND WOUND DEBR
625,2022-10-01,2.8772,4.7,,7.2,,,"THYROID, PARATHYROID AND T"
626,2022-10-01,1.6192,2.1,,2.9,,,"THYROID, PARATHYROID AND T"
627,2022-10-01,1.2759,1.4,,1.6,,,"THYROID, PARATHYROID AND T"
628,2022-10-01,3.6448,7.7,,10.5,Y,,"OTHER ENDOCRINE, NUTRITION"
629,2022-10-01,2.2438,5.9,,7.1,Y,,"OTHER ENDOCRINE, NUTRITION"
630,2022-10-01,1.4042,2.2,,2.9,Y,,"OTHER ENDOCRINE, NUTRITION"
637,2022-10-01,1.3957,3.9,,5.2,Y,,DIABETES WITH MCC
638,2022-10-01,0.876,2.9,,3.6,Y,,DIABETES WITH CC
639,2022-10-01,0.6008,2,,2.4,Y,,DIABETES WITHOUT CC/MCC
640,2022-10-01,1.2653,3.4,,4.8,Y,,MISCELLANEOUS DISORDERS OF
641,2022-10-01,0.7702,2.6,,3.3,Y,,MISCELLANEOUS DISORDERS OF
642,2022-10-01,1.4033,3.3,,4.9,,,INBORN AND OTHER DISORDERS
643,2022-10-01,1.6437,5.1,,6.4,Y,,ENDOCRINE DISORDERS WITH M
644,2022-10-01,1.0191,3.5,,4.3,Y,,ENDOCRINE DISORDERS WITH C
645,2022-10-01,0.7426,2.6,,3.1,Y,,ENDOCRINE DISORDERS WITHOU
650,2022-10-01,4.6439,6.6,,8.1,,,KIDNEY TRANSPLANT WITH HEM
651,2022-10-01,3.5462,5.6,,6.4,,,KIDNEY TRANSPLANT WITH HEM
652,2022-10-01,3.0851,4.5,,5,,,KIDNEY TRANSPLANT
653,2022-10-01,5.5567,10.1,,13.1,Y,,MAJOR BLADDER PROCEDURES W
654,2022-10-01,2.8425,5.4,,6.4,Y,,MAJOR BLADDER PROCEDURES W
655,2022-10-01,2.1587,3.4,,4.1,Y,,MAJOR BLADDER PROCEDURES W
656,2022-10-01,3.3053,5.3,,7.6,,,KIDNEY AND URETER PROCEDUR
657,2022-10-01,1.878,2.8,,3.6,,,KIDNEY AND URETER PROCEDUR
658,2022-10-01,1.579,1.8,,2.1,,,KIDNEY AND URETER PROCEDUR
659,2022-10-01,2.5769,5.9,,7.9,Y,,KIDNEY AND URETER PROCEDUR
660,2022-10-01,1.4112,3,,3.9,Y,,KIDNEY AND URETER PROCEDUR
661,2022-10-01,1.0779,1.8,,2.1,Y,,KIDNEY AND URETER PROCEDUR
662,2022-10-01,3.0387,7,,10.1,,,MINOR BLADDER PROCEDURES W
663,2022-10-01,1.525,3.5,,4.6,,,MINOR BLADDER PROCEDURES W
664,2022-10-01,1.1267,1.8,,2.3,,,MINOR BLADDER PROCEDURES W
665,2022-10-01,3.0603,7.4,,9.8,,,PROSTATECTOMY WITH MCC
666,2022-10-01,1.7219,3.6,,5,,,PROSTATECTOMY WITH CC
667,2022-10-01,0.9839,1.9,,2.4,,,PROSTATECTOMY WITHOUT CC/M
668,2022-10-01,2.8229,7,,9.1,,,TRANSURETHRAL PROCEDURES W
669,2022-10-01,1.5742,3.7,,4.9,,,TRANSURETHRAL PROCEDURES W
670,2022-10-01,0.9875,2,,2.5,,,TRANSURETHRAL PROCEDURES W
671,2022-10-01,1.8315,3.7,,5.4,,,URETHRAL PROCEDURES WITH C
672,2022-10-01,1.0417,1.6,,2.1,,,URETHRAL PROCEDURES WITHOU
673,2022-10-01,3.494,8,,10.9,,,OTHER KIDNEY AND URINARY T
674,2022-10-01,2.3705,6,,7.6,,,OTHER KIDNEY AND URINARY T
675,2022-10-01,1.6864,3,,3.8,,,OTHER KIDNEY AND URINARY T
682,2022-10-01,1.4866,4.3,,5.8,Y,,RENAL FAILURE WITH MCC
683,2022-10-01,0.8949,3.1,,3.9,Y,,RENAL FAILURE WITH CC
684,2022-10-01,0.6048,2.2,,2.6,Y,,RENAL FAILURE WITHOUT CC/M
686,2022-10-01,1.6978,4.7,,6.4,,,KIDNEY AND URINARY TRACT N
687,2022-10-01,1.0398,3.2,,4.2,,,KIDNEY AND URINARY TRACT N
688,2022-10-01,0.8664,2,,2.4,,,KIDNEY AND URINARY TRACT N
689,2022-10-01,1.1471,3.8,,4.9,Y,,KIDNEY AND URINARY TRACT I
690,2022-10-01,0.7956,2.8,,3.5,Y,,KIDNEY AND URINARY TRACT I
693,2022-10-01,1.4308,3.7,,5.2,,,URINARY STONES WITH MCC
694,2022-10-01,0.7971,2,,2.6,,,URINARY STONES WITHOUT MCC
695,2022-10-01,1.1483,3.6,,4.7,,,KIDNEY AND URINARY TRACT S
696,2022-10-01,0.693,2.3,,2.9,,,KIDNEY AND URINARY TRACT S
697,2022-10-01,0.9924,2.6,,3.5,,,URETHRAL STRICTURE
698,2022-10-01,1.6025,4.8,,6.1,Y,,OTHER KIDNEY AND URINARY T
699,2022-10-01,1.0121,3.2,,4,Y,,OTHER KIDNEY AND URINARY T
700,2022-10-01,0.7408,2.3,,2.9,Y,,OTHER KIDNEY AND URINARY T
707,2022-10-01,1.9953,2.3,,3.3,,,MAJOR MALE PELVIC PROCEDUR
708,2022-10-01,1.4847,1.4,,1.5,,,MAJOR MALE PELVIC PROCEDUR
709,2022-10-01,2.412,4.3,,7.4,,,PENIS PROCEDURES WITH CC/M
710,2022-10-01,1.4414,1.9,,2.5,,,PENIS PROCEDURES WITHOUT C
711,2022-10-01,2.0434,5.1,,7.2,,,TESTES PROCEDURES WITH CC/
712,2022-10-01,1.2416,2.5,,3.5,,,TESTES PROCEDURES WITHOUT
713,2022-10-01,1.4819,2.6,,3.9,,,TRANSURETHRAL PROSTATECTOM
714,2022-10-01,0.9582,1.5,,1.8,,,TRANSURETHRAL PROSTATECTOM
715,2022-10-01,2.2332,5.2,,7.4,,,OTHER MALE REPRODUCTIVE SY
716,2022-10-01,1.3143,1.5,,1.7,,,OTHER MALE REPRODUCTIVE SY
717,2022-10-01,1.7703,3.4,,4.8,,,OTHER MALE REPRODUCTIVE SY
718,2022-10-01,1.269,1.9,,2.3,,,OTHER MALE REPRODUCTIVE SY
722,2022-10-01,1.6977,4.9,,6.5,,,"MALIGNANCY, MALE REPRODUCT"
723,2022-10-01,1.1524,3.3,,4.5,,,"MALIGNANCY, MALE REPRODUCT"
724,2022-10-01,0.7651,1.8,,2.1,,,"MALIGNANCY, MALE REPRODUCT"
725,2022-10-01,1.2493,4,,5.2,,,BENIGN PROSTATIC HYPERTROP
726,2022-10-01,0.7716,2.5,,3.1,,,BENIGN PROSTATIC HYPERTROP
727,2022-10-01,1.4368,4.6,,5.9,,,INFLAMMATION OF THE MALE R
728,2022-10-01,0.8217,2.9,,3.6,,,INFLAMMATION OF THE MALE R
729,2022-10-01,1.0778,3.3,,4.5,,,OTHER MALE REPRODUCTIVE SY
730,2022-10-01,0.6558,2,,2.4,,,OTHER MALE REPRODUCTIVE SY
734,2022-10-01,2.1852,3.4,,4.8,,,"PELVIC EVISCERATION, RADIC"
735,2022-10-01,1.2722,1.7,,2,,,"PELVIC EVISCERATION, RADIC"
736,2022-10-01,4.2652,8,,10.6,,,UTERINE AND ADNEXA PROCEDU
737,2022-10-01,2.0235,4,,4.7,,,UTERINE AND ADNEXA PROCEDU
738,2022-10-01,1.4038,2.3,,2.6,,,UTERINE AND ADNEXA PROCEDU
739,2022-10-01,3.9023,6.5,,9.5,,,UTERINE AND ADNEXA PROCEDU
740,2022-10-01,1.8024,2.7,,3.5,,,UTERINE AND ADNEXA PROCEDU
741,2022-10-01,1.3129,1.6,,1.9,,,UTERINE AND ADNEXA PROCEDU
742,2022-10-01,1.8021,2.8,,3.9,,,UTERINE AND ADNEXA PROCEDU
743,2022-10-01,1.1706,1.6,,1.8,,,UTERINE AND ADNEXA PROCEDU
744,2022-10-01,1.8983,4.4,,6.2,,,"D&C, CONIZATION, LAPAROSCO"
745,2022-10-01,1.1508,2,,2.5,,,"D&C, CONIZATION, LAPAROSCO"
746,2022-10-01,1.5634,3.3,,4.9,,,"VAGINA, CERVIX AND VULVA P"
747,2022-10-01,0.9786,1.5,,1.9,,,"VAGINA, CERVIX AND VULVA P"
748,2022-10-01,1.4172,1.5,,2,,,FEMALE REPRODUCTIVE SYSTEM
749,2022-10-01,2.5262,5.3,,7.3,,,OTHER FEMALE REPRODUCTIVE
750,2022-10-01,1.427,2.1,,3.1,,,OTHER FEMALE REPRODUCTIVE
754,2022-10-01,1.7369,4.8,,6.6,,,"MALIGNANCY, FEMALE REPRODU"
755,2022-10-01,1.0811,3.1,,4.2,,,"MALIGNANCY, FEMALE REPRODU"
756,2022-10-01,0.9968,2.1,,2.4,,,"MALIGNANCY, FEMALE REPRODU"
757,2022-10-01,1.3722,4.7,,6,,,"INFECTIONS, FEMALE REPRODU"
758,2022-10-01,0.9555,3.5,,4.4,,,"INFECTIONS, FEMALE REPRODU"
759,2022-10-01,0.6204,2.5,,3,,,"INFECTIONS, FEMALE REPRODU"
760,2022-10-01,0.9666,2.6,,3.5,,,MENSTRUAL AND OTHER FEMALE
761,2022-10-01,0.5657,1.5,,1.8,,,MENSTRUAL AND OTHER FEMALE
768,2022-10-01,1.1468,2.8,,3.8,,,VAGINAL DELIVERY WITH O.R.
769,2022-10-01,1.6613,2.9,,4.3,,,POSTPARTUM AND POST ABORTI
770,2022-10-01,0.8658,1.6,,2.1,,,"ABORTION WITH D&C, ASPIRAT"
776,2022-10-01,0.6971,2.2,,2.8,,,POSTPARTUM AND POST ABORTI
779,2022-10-01,1.0186,2.2,,3,,,ABORTION WITHOUT D&C
783,2022-10-01,1.9297,4.7,,8,,,CESAREAN SECTION WITH STER
