diagnosticRelatedGroup,effectiveDate,weight,geometricMeanLengthOfStay,lowVolumeDrg,arithmeticMeanLengthOfStay,postAcuteCare,specialPaymentPostAcuteCare,description
344,2019-10-01,2.9951,7.1, ,9.4, , ,"MINOR SMALL & LARGE BOWEL "
345,2019-10-01,1.6333,4.5, ,5.6, , ,"MINOR SMALL & LARGE BOWEL "
346,2019-10-01,1.2827,3.1, ,3.7, , ,"MINOR SMALL & LARGE BOWEL "
347,2019-10-01,2.6364,5.6, ,7.6, , ,"ANAL & STOMAL PROCEDURES W"
348,2019-10-01,1.4093,3.5, ,4.4, , ,"ANAL & STOMAL PROCEDURES W"
349,2019-10-01,0.9809,2.0, ,2.4, , ,"ANAL & STOMAL PROCEDURES W"
350,2019-10-01,2.4393,5.3, ,6.8, , ,"INGUINAL & FEMORAL HERNIA "
351,2019-10-01,1.4583,3.2, ,4.0, , ,"INGUINAL & FEMORAL HERNIA "
352,2019-10-01,1.0768,2.0, ,2.4, , ,"INGUINAL & FEMORAL HERNIA "
353,2019-10-01,2.9669,5.8, ,7.7, , ,"HERNIA PROCEDURES EXCEPT I"
354,2019-10-01,1.7221,3.7, ,4.5, , ,"HERNIA PROCEDURES EXCEPT I"
355,2019-10-01,1.3724,2.5, ,2.9, , ,"HERNIA PROCEDURES EXCEPT I"
356,2019-10-01,4.0772,7.6, ,10.1,Y, ,"OTHER DIGESTIVE SYSTEM O.R"
357,2019-10-01,2.2504,4.7, ,5.9,Y, ,"OTHER DIGESTIVE SYSTEM O.R"
358,2019-10-01,1.3717,2.8, ,3.5,Y, ,"OTHER DIGESTIVE SYSTEM O.R"
368,2019-10-01,1.9036,4.6, ,6.0, , ,"MAJOR ESOPHAGEAL DISORDERS"
369,2019-10-01,1.0631,3.1, ,3.7, , ,"MAJOR ESOPHAGEAL DISORDERS"
370,2019-10-01,0.7473,2.1, ,2.6, , ,"MAJOR ESOPHAGEAL DISORDERS"
371,2019-10-01,1.7255,5.3, ,6.9,Y, ,"MAJOR GASTROINTESTINAL DIS"
372,2019-10-01,1.0225,3.9, ,4.8,Y, ,"MAJOR GASTROINTESTINAL DIS"
373,2019-10-01,0.7418,3.0, ,3.5,Y, ,"MAJOR GASTROINTESTINAL DIS"
374,2019-10-01,1.9975,5.4, ,7.2,Y, ,"DIGESTIVE MALIGNANCY W MCC"
375,2019-10-01,1.2073,3.6, ,4.6,Y, ,"DIGESTIVE MALIGNANCY W CC "
376,2019-10-01,1.0013,2.4, ,3.0,Y, ,"DIGESTIVE MALIGNANCY W/O C"
377,2019-10-01,1.7699,4.4, ,5.6,Y, ,"G.I. HEMORRHAGE W MCC     "
378,2019-10-01,0.9881,3.0, ,3.5,Y, ,"G.I. HEMORRHAGE W CC      "
379,2019-10-01,0.6457,2.1, ,2.4,Y, ,"G.I. HEMORRHAGE W/O CC/MCC"
380,2019-10-01,1.8876,4.9, ,6.3,Y, ,"COMPLICATED PEPTIC ULCER W"
381,2019-10-01,1.0767,3.2, ,3.9,Y, ,"COMPLICATED PEPTIC ULCER W"
382,2019-10-01,0.7914,2.4, ,2.9,Y, ,"COMPLICATED PEPTIC ULCER W"
383,2019-10-01,1.3263,3.9, ,4.9, , ,"UNCOMPLICATED PEPTIC ULCER"
384,2019-10-01,0.8702,2.7, ,3.2, , ,"UNCOMPLICATED PEPTIC ULCER"
385,2019-10-01,1.6103,5.1, ,6.7, , ,"INFLAMMATORY BOWEL DISEASE"
386,2019-10-01,0.9852,3.5, ,4.3, , ,"INFLAMMATORY BOWEL DISEASE"
387,2019-10-01,0.7007,2.7, ,3.2, , ,"INFLAMMATORY BOWEL DISEASE"
388,2019-10-01,1.5251,4.8, ,6.2,Y, ,"G.I. OBSTRUCTION W MCC    "
389,2019-10-01,0.8397,3.2, ,3.9,Y, ,"G.I. OBSTRUCTION W CC     "
390,2019-10-01,0.5796,2.4, ,2.9,Y, ,"G.I. OBSTRUCTION W/O CC/MC"
391,2019-10-01,1.2350,3.7, ,4.9, , ,"ESOPHAGITIS, GASTROENT & M"
392,2019-10-01,0.7615,2.6, ,3.2, , ,"ESOPHAGITIS, GASTROENT & M"
393,2019-10-01,1.6245,4.3, ,5.9, , ,"OTHER DIGESTIVE SYSTEM DIA"
394,2019-10-01,0.9381,3.0, ,3.8, , ,"OTHER DIGESTIVE SYSTEM DIA"
395,2019-10-01,0.6544,2.2, ,2.7, , ,"OTHER DIGESTIVE SYSTEM DIA"
405,2019-10-01,5.4272,9.4, ,12.6,Y, ,"PANCREAS, LIVER & SHUNT PR"
406,2019-10-01,2.7909,5.2, ,6.5,Y, ,"PANCREAS, LIVER & SHUNT PR"
407,2019-10-01,2.0863,3.8, ,4.5,Y, ,"PANCREAS, LIVER & SHUNT PR"
408,2019-10-01,3.5636,8.1, ,10.6, , ,"BILIARY TRACT PROC EXCEPT "
409,2019-10-01,2.3938,5.4, ,6.6, , ,"BILIARY TRACT PROC EXCEPT "
410,2019-10-01,1.6600,3.7, ,4.4, , ,"BILIARY TRACT PROC EXCEPT "
411,2019-10-01,3.8304,8.5, ,10.5, , ,"CHOLECYSTECTOMY W C.D.E. W"
412,2019-10-01,2.3770,5.3, ,6.4, , ,"CHOLECYSTECTOMY W C.D.E. W"
413,2019-10-01,1.6173,3.2, ,4.0, , ,"CHOLECYSTECTOMY W C.D.E. W"
414,2019-10-01,3.4164,7.6, ,9.4,Y, ,"CHOLECYSTECTOMY EXCEPT BY "
415,2019-10-01,2.0517,5.0, ,5.9,Y, ,"CHOLECYSTECTOMY EXCEPT BY "
416,2019-10-01,1.3503,3.1, ,3.6,Y, ,"CHOLECYSTECTOMY EXCEPT BY "
417,2019-10-01,2.4107,5.2, ,6.5, , ,"LAPAROSCOPIC CHOLECYSTECTO"
418,2019-10-01,1.6689,3.6, ,4.3, , ,"LAPAROSCOPIC CHOLECYSTECTO"
419,2019-10-01,1.3068,2.4, ,2.8, , ,"LAPAROSCOPIC CHOLECYSTECTO"
420,2019-10-01,3.4348,7.4, ,10.1, , ,"HEPATOBILIARY DIAGNOSTIC P"
421,2019-10-01,1.8412,4.0, ,5.1, , ,"HEPATOBILIARY DIAGNOSTIC P"
422,2019-10-01,1.4045,2.7, ,3.4, , ,"HEPATOBILIARY DIAGNOSTIC P"
423,2019-10-01,4.2382,8.9, ,12.4, , ,"OTHER HEPATOBILIARY OR PAN"
424,2019-10-01,2.2514,5.5, ,7.1, , ,"OTHER HEPATOBILIARY OR PAN"
425,2019-10-01,1.4615,3.1, ,3.7, , ,"OTHER HEPATOBILIARY OR PAN"
432,2019-10-01,1.8234,4.7, ,6.3, , ,"CIRRHOSIS & ALCOHOLIC HEPA"
433,2019-10-01,1.0320,3.3, ,4.2, , ,"CIRRHOSIS & ALCOHOLIC HEPA"
434,2019-10-01,0.6399,2.3, ,2.8, , ,"CIRRHOSIS & ALCOHOLIC HEPA"
435,2019-10-01,1.6971,4.7, ,6.1, , ,"MALIGNANCY OF HEPATOBILIAR"
436,2019-10-01,1.1257,3.4, ,4.5, , ,"MALIGNANCY OF HEPATOBILIAR"
437,2019-10-01,0.8779,2.4, ,3.0, , ,"MALIGNANCY OF HEPATOBILIAR"
438,2019-10-01,1.6383,4.6, ,6.2, , ,"DISORDERS OF PANCREAS EXCE"
439,2019-10-01,0.8472,3.1, ,3.8, , ,"DISORDERS OF PANCREAS EXCE"
440,2019-10-01,0.6156,2.4, ,2.8, , ,"DISORDERS OF PANCREAS EXCE"
441,2019-10-01,1.8505,4.7, ,6.4,Y, ,"DISORDERS OF LIVER EXCEPT "
442,2019-10-01,0.9334,3.2, ,4.0,Y, ,"DISORDERS OF LIVER EXCEPT "
443,2019-10-01,0.6803,2.5, ,3.0,Y, ,"DISORDERS OF LIVER EXCEPT "
444,2019-10-01,1.6261,4.4, ,5.7, , ,"DISORDERS OF THE BILIARY T"
445,2019-10-01,1.0745,3.1, ,3.8, , ,"DISORDERS OF THE BILIARY T"
446,2019-10-01,0.8127,2.3, ,2.7, , ,"DISORDERS OF THE BILIARY T"
453,2019-10-01,9.4070,7.7, ,9.6, , ,"COMBINED ANTERIOR/POSTERIO"
454,2019-10-01,6.1250,3.9, ,4.6, , ,"COMBINED ANTERIOR/POSTERIO"
455,2019-10-01,4.8133,2.5, ,2.9, , ,"COMBINED ANTERIOR/POSTERIO"
456,2019-10-01,9.0812,9.7, ,12.1, , ,"SPINAL FUS EXC CERV W SPIN"
457,2019-10-01,6.5133,5.3, ,6.2, , ,"SPINAL FUS EXC CERV W SPIN"
458,2019-10-01,4.6939,2.9, ,3.4, , ,"SPINAL FUS EXC CERV W SPIN"
459,2019-10-01,6.8520,6.9, ,8.6,Y, ,"SPINAL FUSION EXCEPT CERVI"
460,2019-10-01,3.9604,2.8, ,3.3,Y, ,"SPINAL FUSION EXCEPT CERVI"
461,2019-10-01,5.3788,6.1, ,7.6, , ,"BILATERAL OR MULTIPLE MAJO"
462,2019-10-01,3.1364,2.7, ,3.0, , ,"BILATERAL OR MULTIPLE MAJO"
463,2019-10-01,5.2278,9.7, ,13.0,Y, ,"WND DEBRID & SKN GRFT EXC "
464,2019-10-01,2.9527,5.3, ,6.9,Y, ,"WND DEBRID & SKN GRFT EXC "
465,2019-10-01,1.9152,2.7, ,3.5,Y, ,"WND DEBRID & SKN GRFT EXC "
466,2019-10-01,5.0991,6.4, ,8.1,Y, ,"REVISION OF HIP OR KNEE RE"
467,2019-10-01,3.5121,3.3, ,4.0,Y, ,"REVISION OF HIP OR KNEE RE"
468,2019-10-01,2.8121,2.0, ,2.3,Y, ,"REVISION OF HIP OR KNEE RE"
469,2019-10-01,3.1399,4.7, ,6.0,Y, ,"MAJOR HIP AND KNEE JOINT R"
470,2019-10-01,1.9684,2.1, ,2.4,Y, ,"MAJOR HIP AND KNEE JOINT R"
471,2019-10-01,4.9944,6.4, ,8.6, , ,"CERVICAL SPINAL FUSION W M"
472,2019-10-01,3.0415,2.5, ,3.4, , ,"CERVICAL SPINAL FUSION W C"
473,2019-10-01,2.5124,1.6, ,2.0, , ,"CERVICAL SPINAL FUSION W/O"
474,2019-10-01,3.8749,8.9, ,11.3,Y, ,"AMPUTATION FOR MUSCULOSKEL"
475,2019-10-01,2.1010,5.6, ,7.0,Y, ,"AMPUTATION FOR MUSCULOSKEL"
476,2019-10-01,1.1647,2.9, ,3.6,Y, ,"AMPUTATION FOR MUSCULOSKEL"
477,2019-10-01,3.2553,8.2, ,10.3,Y,Y,"BIOPSIES OF MUSCULOSKELETA"
478,2019-10-01,2.3171,5.3, ,6.5,Y,Y,"BIOPSIES OF MUSCULOSKELETA"
479,2019-10-01,1.7822,3.4, ,4.2,Y,Y,"BIOPSIES OF MUSCULOSKELETA"
480,2019-10-01,3.0185,6.2, ,7.3,Y,Y,"HIP & FEMUR PROCEDURES EXC"
481,2019-10-01,2.0878,4.4, ,4.8,Y,Y,"HIP & FEMUR PROCEDURES EXC"
482,2019-10-01,1.6453,3.3, ,3.6,Y,Y,"HIP & FEMUR PROCEDURES EXC"
483,2019-10-01,2.3921,1.5, ,1.8, , ,"MAJOR JOINT/LIMB REATTACHM"
485,2019-10-01,3.2790,8.0, ,9.7, , ,"KNEE PROCEDURES W PDX OF I"
486,2019-10-01,2.1506,5.1, ,6.0, , ,"KNEE PROCEDURES W PDX OF I"
487,2019-10-01,1.6072,3.7, ,4.2, , ,"KNEE PROCEDURES W PDX OF I"
488,2019-10-01,1.9692,3.2, ,4.3,Y, ,"KNEE PROCEDURES W/O PDX OF"
489,2019-10-01,1.2590,1.8, ,2.2,Y, ,"KNEE PROCEDURES W/O PDX OF"
492,2019-10-01,3.4453,6.2, ,7.7,Y,Y,"LOWER EXTREM & HUMER PROC "
493,2019-10-01,2.3020,4.0, ,4.8,Y,Y,"LOWER EXTREM & HUMER PROC "
494,2019-10-01,1.8114,2.7, ,3.2,Y,Y,"LOWER EXTREM & HUMER PROC "
495,2019-10-01,3.4326,6.6, ,8.8,Y,Y,"LOCAL EXCISION & REMOVAL I"
496,2019-10-01,2.0405,3.6, ,4.8,Y,Y,"LOCAL EXCISION & REMOVAL I"
497,2019-10-01,1.4693,1.9, ,2.4,Y,Y,"LOCAL EXCISION & REMOVAL I"
498,2019-10-01,2.4481,5.5, ,7.2, , ,"LOCAL EXCISION & REMOVAL I"
499,2019-10-01,1.1509,2.1, ,2.6, , ,"LOCAL EXCISION & REMOVAL I"
500,2019-10-01,3.0152,7.2, ,9.5,Y,Y,"SOFT TISSUE PROCEDURES W M"
501,2019-10-01,1.6780,4.1, ,5.1,Y,Y,"SOFT TISSUE PROCEDURES W C"
502,2019-10-01,1.3207,2.4, ,2.9,Y,Y,"SOFT TISSUE PROCEDURES W/O"
503,2019-10-01,2.7166,6.7, ,8.3, , ,"FOOT PROCEDURES W MCC     "
504,2019-10-01,1.7365,4.7, ,5.6, , ,"FOOT PROCEDURES W CC      "
505,2019-10-01,1.6815,2.8, ,3.3, , ,"FOOT PROCEDURES W/O CC/MCC"
506,2019-10-01,1.3386,3.6, ,4.5, , ,"MAJOR THUMB OR JOINT PROCE"
507,2019-10-01,2.1000,4.6, ,6.0, , ,"MAJOR SHOULDER OR ELBOW JO"
508,2019-10-01,1.5584,2.3, ,2.8, , ,"MAJOR SHOULDER OR ELBOW JO"
509,2019-10-01,1.3917,3.8, ,4.7, , ,"ARTHROSCOPY               "
510,2019-10-01,2.7880,5.0, ,6.3,Y, ,"SHOULDER, ELBOW OR FOREARM"
511,2019-10-01,1.8842,3.3, ,3.9,Y, ,"SHOULDER, ELBOW OR FOREARM"
512,2019-10-01,1.5138,2.2, ,2.5,Y, ,"SHOULDER, ELBOW OR FOREARM"
513,2019-10-01,1.5771,4.1, ,5.3, , ,"HAND OR WRIST PROC, EXCEPT"
514,2019-10-01,1.0668,2.3, ,2.7, , ,"HAND OR WRIST PROC, EXCEPT"
515,2019-10-01,3.1540,6.5, ,8.3,Y,Y,"OTHER MUSCULOSKELET SYS & "
516,2019-10-01,1.9391,3.7, ,4.6,Y,Y,"OTHER MUSCULOSKELET SYS & "
517,2019-10-01,1.4153,2.2, ,2.7,Y,Y,"OTHER MUSCULOSKELET SYS & "
518,2019-10-01,3.4086,4.0, ,6.1,Y,Y,"BACK & NECK PROC EXC SPINA"
519,2019-10-01,1.9087,3.1, ,4.0,Y,Y,"BACK & NECK PROC EXC SPINA"
520,2019-10-01,1.3380,1.9, ,2.3,Y,Y,"BACK & NECK PROC EXC SPINA"
533,2019-10-01,1.4594,4.2, ,5.5,Y, ,"FRACTURES OF FEMUR W MCC  "
534,2019-10-01,0.7778,2.9, ,3.4,Y, ,"FRACTURES OF FEMUR W/O MCC"
535,2019-10-01,1.2271,3.7, ,4.7,Y, ,"FRACTURES OF HIP & PELVIS "
536,2019-10-01,0.7585,2.9, ,3.4,Y, ,"FRACTURES OF HIP & PELVIS "
537,2019-10-01,0.9109,3.3, ,4.0, , ,"SPRAINS, STRAINS, & DISLOC"
538,2019-10-01,0.7210,2.5, ,2.9, , ,"SPRAINS, STRAINS, & DISLOC"
539,2019-10-01,1.8852,5.8, ,7.9,Y, ,"OSTEOMYELITIS W MCC       "
540,2019-10-01,1.3000,4.4, ,5.6,Y, ,"OSTEOMYELITIS W CC        "
541,2019-10-01,0.9067,3.2, ,4.1,Y, ,"OSTEOMYELITIS W/O CC/MCC  "
542,2019-10-01,1.8248,5.1, ,6.7,Y, ,"PATHOLOGICAL FRACTURES & M"
543,2019-10-01,1.0563,3.6, ,4.4,Y, ,"PATHOLOGICAL FRACTURES & M"
544,2019-10-01,0.7584,2.8, ,3.2,Y, ,"PATHOLOGICAL FRACTURES & M"
545,2019-10-01,2.5280,5.7, ,8.0,Y, ,"CONNECTIVE TISSUE DISORDER"
546,2019-10-01,1.2034,3.4, ,4.4,Y, ,"CONNECTIVE TISSUE DISORDER"
547,2019-10-01,0.8101,2.5, ,3.0,Y, ,"CONNECTIVE TISSUE DISORDER"
548,2019-10-01,1.9833,6.0, ,8.1, , ,"SEPTIC ARTHRITIS W MCC    "
549,2019-10-01,1.1931,4.1, ,5.0, , ,"SEPTIC ARTHRITIS W CC     "
550,2019-10-01,0.8640,2.8, ,3.4, , ,"SEPTIC ARTHRITIS W/O CC/MC"
551,2019-10-01,1.5894,4.4, ,5.6,Y, ,"MEDICAL BACK PROBLEMS W MC"
552,2019-10-01,0.9119,2.9, ,3.5,Y, ,"MEDICAL BACK PROBLEMS W/O "
553,2019-10-01,1.2855,3.8, ,4.9, , ,"BONE DISEASES & ARTHROPATH"
554,2019-10-01,0.7872,2.8, ,3.3, , ,"BONE DISEASES & ARTHROPATH"
555,2019-10-01,1.3153,3.7, ,5.0, , ,"SIGNS & SYMPTOMS OF MUSCUL"
556,2019-10-01,0.7918,2.6, ,3.3, , ,"SIGNS & SYMPTOMS OF MUSCUL"
557,2019-10-01,1.4582,4.6, ,5.9,Y, ,"TENDONITIS, MYOSITIS & BUR"
558,2019-10-01,0.8614,3.2, ,3.8,Y, ,"TENDONITIS, MYOSITIS & BUR"
559,2019-10-01,1.8018,4.7, ,6.5,Y, ,"AFTERCARE, MUSCULOSKELETAL"
560,2019-10-01,1.0435,3.7, ,4.8,Y, ,"AFTERCARE, MUSCULOSKELETAL"
561,2019-10-01,0.7474,2.6, ,3.4,Y, ,"AFTERCARE, MUSCULOSKELETAL"
562,2019-10-01,1.3471,4.0, ,5.0,Y, ,"FX, SPRN, STRN & DISL EXCE"
563,2019-10-01,0.8540,3.0, ,3.5,Y, ,"FX, SPRN, STRN & DISL EXCE"
564,2019-10-01,1.5120,4.6, ,5.8, , ,"OTHER MUSCULOSKELETAL SYS "
565,2019-10-01,0.9805,3.3, ,4.0, , ,"OTHER MUSCULOSKELETAL SYS "
566,2019-10-01,0.7577,2.5, ,3.0, , ,"OTHER MUSCULOSKELETAL SYS "
570,2019-10-01,2.8732,7.4, ,9.7,Y, ,"SKIN DEBRIDEMENT W MCC    "
571,2019-10-01,1.6723,5.0, ,6.3,Y, ,"SKIN DEBRIDEMENT W CC     "
572,2019-10-01,1.1217,3.2, ,3.9,Y, ,"SKIN DEBRIDEMENT W/O CC/MC"
573,2019-10-01,5.3153,10.4, ,15.2,Y, ,"SKIN GRAFT FOR SKIN ULCER "
574,2019-10-01,3.1218,7.3, ,9.8,Y, ,"SKIN GRAFT FOR SKIN ULCER "
575,2019-10-01,1.7570,4.3, ,5.4,Y, ,"SKIN GRAFT FOR SKIN ULCER "
576,2019-10-01,4.8492,8.5, ,12.3, , ,"SKIN GRAFT EXC FOR SKIN UL"
577,2019-10-01,2.4156,4.4, ,6.5, , ,"SKIN GRAFT EXC FOR SKIN UL"
578,2019-10-01,1.6274,2.8, ,3.8, , ,"SKIN GRAFT EXC FOR SKIN UL"
579,2019-10-01,2.9861,6.9, ,9.5,Y, ,"OTHER SKIN, SUBCUT TISS & "
580,2019-10-01,1.6087,4.1, ,5.3,Y, ,"OTHER SKIN, SUBCUT TISS & "
581,2019-10-01,1.2548,2.4, ,3.0,Y, ,"OTHER SKIN, SUBCUT TISS & "
582,2019-10-01,1.5787,2.5, ,3.5, , ,"MASTECTOMY FOR MALIGNANCY "
583,2019-10-01,1.4614,1.7, ,2.1, , ,"MASTECTOMY FOR MALIGNANCY "
584,2019-10-01,1.8284,3.7, ,4.8, , ,"BREAST BIOPSY, LOCAL EXCIS"
585,2019-10-01,1.6973,2.2, ,2.6, , ,"BREAST BIOPSY, LOCAL EXCIS"
592,2019-10-01,1.7843,5.5, ,7.4,Y, ,"SKIN ULCERS W MCC         "
593,2019-10-01,1.1478,4.2, ,5.3,Y, ,"SKIN ULCERS W CC          "
594,2019-10-01,0.8097,3.2, ,4.0,Y, ,"SKIN ULCERS W/O CC/MCC    "
595,2019-10-01,2.0326,5.4, ,7.5, , ,"MAJOR SKIN DISORDERS W MCC"
596,2019-10-01,0.9741,3.4, ,4.3, , ,"MAJOR SKIN DISORDERS W/O M"
597,2019-10-01,1.6929,4.8, ,6.6, , ,"MALIGNANT BREAST DISORDERS"
598,2019-10-01,1.0886,3.4, ,4.4, , ,"MALIGNANT BREAST DISORDERS"
599,2019-10-01,0.6954,2.5, ,3.1, , ,"MALIGNANT BREAST DISORDERS"
600,2019-10-01,0.9592,3.4, ,4.2, , ,"NON-MALIGNANT BREAST DISOR"
601,2019-10-01,0.6188,2.5, ,3.0, , ,"NON-MALIGNANT BREAST DISOR"
602,2019-10-01,1.4298,4.6, ,5.8,Y, ,"CELLULITIS W MCC          "
603,2019-10-01,0.8435,3.2, ,3.8,Y, ,"CELLULITIS W/O MCC        "
604,2019-10-01,1.4645,3.9, ,5.1, , ,"TRAUMA TO THE SKIN, SUBCUT"
605,2019-10-01,0.8757,2.6, ,3.2, , ,"TRAUMA TO THE SKIN, SUBCUT"
606,2019-10-01,1.4955,4.3, ,5.9, , ,"MINOR SKIN DISORDERS W MCC"
607,2019-10-01,0.8261,2.9, ,3.6, , ,"MINOR SKIN DISORDERS W/O M"
614,2019-10-01,2.4333,3.4, ,4.8, , ,"ADRENAL & PITUITARY PROCED"
615,2019-10-01,1.4841,1.9, ,2.2, , ,"ADRENAL & PITUITARY PROCED"
616,2019-10-01,4.0008,9.8, ,12.3,Y, ,"AMPUTAT OF LOWER LIMB FOR "
617,2019-10-01,2.0513,5.9, ,7.0,Y, ,"AMPUTAT OF LOWER LIMB FOR "
618,2019-10-01,1.2545,3.4, ,4.1,Y, ,"AMPUTAT OF LOWER LIMB FOR "
619,2019-10-01,3.0785,3.1, ,5.1, , ,"O.R. PROCEDURES FOR OBESIT"
620,2019-10-01,1.7946,1.9, ,2.3, , ,"O.R. PROCEDURES FOR OBESIT"
621,2019-10-01,1.5720,1.5, ,1.6, , ,"O.R. PROCEDURES FOR OBESIT"
622,2019-10-01,3.7755,8.6, ,11.6,Y, ,"SKIN GRAFTS & WOUND DEBRID"
623,2019-10-01,1.9526,5.5, ,6.7,Y, ,"SKIN GRAFTS & WOUND DEBRID"
624,2019-10-01,1.1020,3.1, ,3.8,Y, ,"SKIN GRAFTS & WOUND DEBRID"
625,2019-10-01,2.9251,5.0, ,7.2, , ,"THYROID, PARATHYROID & THY"
626,2019-10-01,1.6828,2.4, ,3.5, , ,"THYROID, PARATHYROID & THY"
627,2019-10-01,1.1417,1.4, ,1.7, , ,"THYROID, PARATHYROID & THY"
628,2019-10-01,3.6893,7.3, ,10.1,Y, ,"OTHER ENDOCRINE, NUTRIT & "
629,2019-10-01,2.3228,6.0, ,7.1,Y, ,"OTHER ENDOCRINE, NUTRIT & "
630,2019-10-01,1.4488,2.6, ,3.2,Y, ,"OTHER ENDOCRINE, NUTRIT & "
637,2019-10-01,1.3857,3.8, ,5.0,Y, ,"DIABETES W MCC            "
638,2019-10-01,0.8841,2.9, ,3.6,Y, ,"DIABETES W CC             "
639,2019-10-01,0.6132,2.1, ,2.5,Y, ,"DIABETES W/O CC/MCC       "
640,2019-10-01,1.2142,3.3, ,4.5,Y, ,"MISC DISORDERS OF NUTRITIO"
641,2019-10-01,0.7566,2.6, ,3.2,Y, ,"MISC DISORDERS OF NUTRITIO"
642,2019-10-01,1.2158,3.1, ,4.1, , ,"INBORN AND OTHER DISORDERS"
643,2019-10-01,1.6255,5.0, ,6.3,Y, ,"ENDOCRINE DISORDERS W MCC "
644,2019-10-01,1.0281,3.5, ,4.3,Y, ,"ENDOCRINE DISORDERS W CC  "
645,2019-10-01,0.7652,2.7, ,3.2,Y, ,"ENDOCRINE DISORDERS W/O CC"
652,2019-10-01,3.3849,5.3, ,6.1, , ,"KIDNEY TRANSPLANT         "
653,2019-10-01,5.5365,10.4, ,13.3,Y, ,"MAJOR BLADDER PROCEDURES W"
654,2019-10-01,2.8122,5.8, ,6.8,Y, ,"MAJOR BLADDER PROCEDURES W"
655,2019-10-01,2.0624,3.6, ,4.3,Y, ,"MAJOR BLADDER PROCEDURES W"
656,2019-10-01,3.2606,5.6, ,7.5, , ,"KIDNEY & URETER PROCEDURES"
657,2019-10-01,1.9342,3.4, ,4.1, , ,"KIDNEY & URETER PROCEDURES"
658,2019-10-01,1.5699,2.2, ,2.5, , ,"KIDNEY & URETER PROCEDURES"
659,2019-10-01,2.6798,6.0, ,8.1,Y, ,"KIDNEY & URETER PROCEDURES"
660,2019-10-01,1.4207,3.1, ,4.0,Y, ,"KIDNEY & URETER PROCEDURES"
661,2019-10-01,1.0901,1.9, ,2.3,Y, ,"KIDNEY & URETER PROCEDURES"
662,2019-10-01,3.1647,7.5, ,10.2, , ,"MINOR BLADDER PROCEDURES W"
663,2019-10-01,1.5234,3.7, ,4.9, , ,"MINOR BLADDER PROCEDURES W"
664,2019-10-01,1.1066,1.9, ,2.3, , ,"MINOR BLADDER PROCEDURES W"
665,2019-10-01,2.9685,7.5, ,9.6, , ,"PROSTATECTOMY W MCC       "
666,2019-10-01,1.7691,4.1, ,5.5, , ,"PROSTATECTOMY W CC        "
667,2019-10-01,0.9387,2.0, ,2.4, , ,"PROSTATECTOMY W/O CC/MCC  "
668,2019-10-01,2.7883,6.9, ,9.0, , ,"TRANSURETHRAL PROCEDURES W"
669,2019-10-01,1.5457,3.8, ,4.9, , ,"TRANSURETHRAL PROCEDURES W"
670,2019-10-01,0.9787,2.1, ,2.5, , ,"TRANSURETHRAL PROCEDURES W"
671,2019-10-01,1.8276,4.3, ,6.3, , ,"URETHRAL PROCEDURES W CC/M"
672,2019-10-01,1.0332,1.7, ,2.1, , ,"URETHRAL PROCEDURES W/O CC"
673,2019-10-01,3.5746,8.1, ,10.9, , ,"OTHER KIDNEY & URINARY TRA"
674,2019-10-01,2.4442,5.7, ,7.4, , ,"OTHER KIDNEY & URINARY TRA"
675,2019-10-01,1.6320,2.6, ,3.8, , ,"OTHER KIDNEY & URINARY TRA"
682,2019-10-01,1.4780,4.3, ,5.7,Y, ,"RENAL FAILURE W MCC       "
683,2019-10-01,0.8973,3.1, ,3.9,Y, ,"RENAL FAILURE W CC        "
684,2019-10-01,0.6153,2.2, ,2.7,Y, ,"RENAL FAILURE W/O CC/MCC  "
686,2019-10-01,1.7561,5.0, ,6.8, , ,"KIDNEY & URINARY TRACT NEO"
687,2019-10-01,1.0526,3.3, ,4.3, , ,"KIDNEY & URINARY TRACT NEO"
688,2019-10-01,0.7713,2.0, ,2.5, , ,"KIDNEY & URINARY TRACT NEO"
689,2019-10-01,1.1186,3.8, ,4.8,Y, ,"KIDNEY & URINARY TRACT INF"
690,2019-10-01,0.7908,2.9, ,3.5,Y, ,"KIDNEY & URINARY TRACT INF"
693,2019-10-01,1.3533,3.8, ,5.1, , ,"URINARY STONES W MCC      "
694,2019-10-01,0.7404,2.1, ,2.7, , ,"URINARY STONES W/O MCC    "
695,2019-10-01,1.1723,3.5, ,4.7, , ,"KIDNEY & URINARY TRACT SIG"
696,2019-10-01,0.6794,2.4, ,2.9, , ,"KIDNEY & URINARY TRACT SIG"
697,2019-10-01,0.9739,2.6, ,3.5, , ,"URETHRAL STRICTURE        "
698,2019-10-01,1.6186,4.8, ,6.1,Y, ,"OTHER KIDNEY & URINARY TRA"
699,2019-10-01,1.0327,3.3, ,4.2,Y, ,"OTHER KIDNEY & URINARY TRA"
700,2019-10-01,0.7417,2.4, ,2.9,Y, ,"OTHER KIDNEY & URINARY TRA"
707,2019-10-01,1.8699,2.4, ,3.3, , ,"MAJOR MALE PELVIC PROCEDUR"
708,2019-10-01,1.4520,1.4, ,1.5, , ,"MAJOR MALE PELVIC PROCEDUR"
709,2019-10-01,2.4056,4.1, ,6.5, , ,"PENIS PROCEDURES W CC/MCC "
710,2019-10-01,1.5358,1.9, ,2.6, , ,"PENIS PROCEDURES W/O CC/MC"
711,2019-10-01,2.1432,5.2, ,7.6, , ,"TESTES PROCEDURES W CC/MCC"
